time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479847847,zlog_batch_write_batch_oident,100,25,1024,50,10,10259,102597
1479847849,zlog_batch_write_batch_oident,100,25,1024,50,10,10051,100515
1479847851,zlog_batch_write_batch_oident,100,25,1024,50,10,9853,98539
1479847853,zlog_batch_write_batch_oident,100,25,1024,50,10,10234,102349
1479847855,zlog_batch_write_batch_oident,100,25,1024,50,10,10421,104219
1479847857,zlog_batch_write_batch_oident,100,25,1024,50,10,10052,100529
1479847859,zlog_batch_write_batch_oident,100,25,1024,50,10,10284,102844
1479847861,zlog_batch_write_batch_oident,100,25,1024,50,10,8934,89349
1479847863,zlog_batch_write_batch_oident,100,25,1024,50,10,10371,103718
1479847865,zlog_batch_write_batch_oident,100,25,1024,50,10,10449,104499
1479847867,zlog_batch_write_batch_oident,100,25,1024,50,10,9274,92744
1479847869,zlog_batch_write_batch_oident,100,25,1024,50,10,9219,92191
1479847871,zlog_batch_write_batch_oident,100,25,1024,50,10,10135,101359
1479847873,zlog_batch_write_batch_oident,100,25,1024,50,10,10054,100540
1479847875,zlog_batch_write_batch_oident,100,25,1024,50,10,8361,83615
1479847877,zlog_batch_write_batch_oident,100,25,1024,50,10,10378,103784
