time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479848002,zlog_batch_write_simple,1000,25,1024,50,10,2790,27904
1479848004,zlog_batch_write_simple,1000,25,1024,50,10,3890,38902
1479848006,zlog_batch_write_simple,1000,25,1024,50,10,3915,39157
1479848008,zlog_batch_write_simple,1000,25,1024,50,10,3955,39552
1479848010,zlog_batch_write_simple,1000,25,1024,50,10,3932,39327
1479848012,zlog_batch_write_simple,1000,25,1024,50,10,3978,39787
1479848014,zlog_batch_write_simple,1000,25,1024,50,10,3874,38747
1479848016,zlog_batch_write_simple,1000,25,1024,50,10,3881,38812
1479848018,zlog_batch_write_simple,1000,25,1024,50,10,3908,39088
1479848020,zlog_batch_write_simple,1000,25,1024,50,10,3904,39043
1479848022,zlog_batch_write_simple,1000,25,1024,50,10,3873,38737
1479848024,zlog_batch_write_simple,1000,25,1024,50,10,3725,37258
1479848026,zlog_batch_write_simple,1000,25,1024,50,10,3873,38737
1479848028,zlog_batch_write_simple,1000,25,1024,50,10,3838,38382
1479848030,zlog_batch_write_simple,1000,25,1024,50,10,3898,38987
1479848032,zlog_batch_write_simple,1000,25,1024,50,10,3843,38437
1479848034,zlog_batch_write_simple,1000,25,1024,50,10,3810,38107
1479848036,zlog_batch_write_simple,1000,25,1024,50,10,3829,38298
1479848038,zlog_batch_write_simple,1000,25,1024,50,10,3862,38628
1479848040,zlog_batch_write_simple,1000,25,1024,50,10,3825,38258
1479848042,zlog_batch_write_simple,1000,25,1024,50,10,3827,38272
1479848044,zlog_batch_write_simple,1000,25,1024,50,10,3823,38232
1479848046,zlog_batch_write_simple,1000,25,1024,50,10,3805,38053
1479848048,zlog_batch_write_simple,1000,25,1024,50,10,3814,38143
1479848050,zlog_batch_write_simple,1000,25,1024,50,10,3818,38187
1479848052,zlog_batch_write_simple,1000,25,1024,50,10,3828,38286
1479848054,zlog_batch_write_simple,1000,25,1024,50,10,3821,38212
1479848056,zlog_batch_write_simple,1000,25,1024,50,10,3732,37322
1479848058,zlog_batch_write_simple,1000,25,1024,50,10,3756,37563
1479848060,zlog_batch_write_simple,1000,25,1024,50,10,3780,37808
1479848062,zlog_batch_write_simple,1000,25,1024,50,10,3766,37668
1479848064,zlog_batch_write_simple,1000,25,1024,50,10,3748,37488
1479848066,zlog_batch_write_simple,1000,25,1024,50,10,3733,37332
1479848068,zlog_batch_write_simple,1000,25,1024,50,10,3740,37407
1479848070,zlog_batch_write_simple,1000,25,1024,50,10,3722,37222
1479848072,zlog_batch_write_simple,1000,25,1024,50,10,3662,36627
1479848074,zlog_batch_write_simple,1000,25,1024,50,10,3677,36777
1479848076,zlog_batch_write_simple,1000,25,1024,50,10,3635,36352
1479848078,zlog_batch_write_simple,1000,25,1024,50,10,3688,36887
1479848080,zlog_batch_write_simple,1000,25,1024,50,10,3746,37468
1479848082,zlog_batch_write_simple,1000,25,1024,50,10,3703,37038
1479848084,zlog_batch_write_simple,1000,25,1024,50,10,3723,37238
1479848086,zlog_batch_write_simple,1000,25,1024,50,10,3683,36832
1479848088,zlog_batch_write_simple,1000,25,1024,50,10,3689,36898
1479848090,zlog_batch_write_simple,1000,25,1024,50,10,3732,37328
1479848092,zlog_batch_write_simple,1000,25,1024,50,10,3692,36927
1479848094,zlog_batch_write_simple,1000,25,1024,50,10,3713,37137
1479848096,zlog_batch_write_simple,1000,25,1024,50,10,3749,37493
1479848098,zlog_batch_write_simple,1000,25,1024,50,10,3705,37052
1479848100,zlog_batch_write_simple,1000,25,1024,50,10,3691,36918
1479848102,zlog_batch_write_simple,1000,25,1024,50,10,3743,37437
1479848104,zlog_batch_write_simple,1000,25,1024,50,10,3648,36483
1479848106,zlog_batch_write_simple,1000,25,1024,50,10,3770,37708
1479848108,zlog_batch_write_simple,1000,25,1024,50,10,3730,37302
1479848110,zlog_batch_write_simple,1000,25,1024,50,10,3640,36403
1479848112,zlog_batch_write_simple,1000,25,1024,50,10,3722,37227
1479848114,zlog_batch_write_simple,1000,25,1024,50,10,3736,37362
1479848116,zlog_batch_write_simple,1000,25,1024,50,10,3683,36837
1479848118,zlog_batch_write_simple,1000,25,1024,50,10,3732,37323
1479848120,zlog_batch_write_simple,1000,25,1024,50,10,3724,37248
1479848122,zlog_batch_write_simple,1000,25,1024,50,10,3771,37712
1479848124,zlog_batch_write_simple,1000,25,1024,50,10,3716,37161
1479848126,zlog_batch_write_simple,1000,25,1024,50,10,3606,36067
1479848128,zlog_batch_write_simple,1000,25,1024,50,10,3676,36768
1479848130,zlog_batch_write_simple,1000,25,1024,50,10,3746,37463
1479848132,zlog_batch_write_simple,1000,25,1024,50,10,3671,36718
1479848134,zlog_batch_write_simple,1000,25,1024,50,10,3763,37633
1479848136,zlog_batch_write_simple,1000,25,1024,50,10,3752,37528
1479848138,zlog_batch_write_simple,1000,25,1024,50,10,3707,37077
1479848140,zlog_batch_write_simple,1000,25,1024,50,10,3620,36203
1479848142,zlog_batch_write_simple,1000,25,1024,50,10,3682,36823
1479848144,zlog_batch_write_simple,1000,25,1024,50,10,3708,37083
1479848146,zlog_batch_write_simple,1000,25,1024,50,10,3759,37592
1479848148,zlog_batch_write_simple,1000,25,1024,50,10,3710,37108
1479848150,zlog_batch_write_simple,1000,25,1024,50,10,3726,37261
1479848152,zlog_batch_write_simple,1000,25,1024,50,10,3748,37484
1479848154,zlog_batch_write_simple,1000,25,1024,50,10,3706,37062
1479848156,zlog_batch_write_simple,1000,25,1024,50,10,3731,37312
1479848158,zlog_batch_write_simple,1000,25,1024,50,10,3743,37433
1479848160,zlog_batch_write_simple,1000,25,1024,50,10,3666,36663
1479848162,zlog_batch_write_simple,1000,25,1024,50,10,3699,36998
1479848164,zlog_batch_write_simple,1000,25,1024,50,10,3718,37187
1479848166,zlog_batch_write_simple,1000,25,1024,50,10,3735,37357
1479848168,zlog_batch_write_simple,1000,25,1024,50,10,3741,37417
1479848170,zlog_batch_write_simple,1000,25,1024,50,10,3719,37198
1479848172,zlog_batch_write_simple,1000,25,1024,50,10,3633,36338
1479848174,zlog_batch_write_simple,1000,25,1024,50,10,3699,36997
1479848176,zlog_batch_write_simple,1000,25,1024,50,10,3750,37508
1479848178,zlog_batch_write_simple,1000,25,1024,50,10,3669,36692
1479848180,zlog_batch_write_simple,1000,25,1024,50,10,3669,36697
