time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479851457,zlog_batch_write_batch_oident,100000,25,1024,50,10,6887,68871
1479851459,zlog_batch_write_batch_oident,100000,25,1024,50,10,10666,106662
1479851461,zlog_batch_write_batch_oident,100000,25,1024,50,10,10586,105864
1479851463,zlog_batch_write_batch_oident,100000,25,1024,50,10,10813,108134
1479851465,zlog_batch_write_batch_oident,100000,25,1024,50,10,10923,109239
1479851467,zlog_batch_write_batch_oident,100000,25,1024,50,10,9607,96074
1479851469,zlog_batch_write_batch_oident,100000,25,1024,50,10,10651,106518
1479851471,zlog_batch_write_batch_oident,100000,25,1024,50,10,10554,105549
1479851473,zlog_batch_write_batch_oident,100000,25,1024,50,10,8835,88350
1479851475,zlog_batch_write_batch_oident,100000,25,1024,50,10,10555,105554
1479851477,zlog_batch_write_batch_oident,100000,25,1024,50,10,10780,107809
1479851479,zlog_batch_write_batch_oident,100000,25,1024,50,10,7748,77481
1479851481,zlog_batch_write_batch_oident,100000,25,1024,50,10,10548,105484
1479851483,zlog_batch_write_batch_oident,100000,25,1024,50,10,10547,105474
1479851485,zlog_batch_write_batch_oident,100000,25,1024,50,10,9284,92840
1479851487,zlog_batch_write_batch_oident,100000,25,1024,50,10,10482,104820
1479851489,zlog_batch_write_batch_oident,100000,25,1024,50,10,10508,105089
1479851491,zlog_batch_write_batch_oident,100000,25,1024,50,10,8733,87330
1479851493,zlog_batch_write_batch_oident,100000,25,1024,50,10,10592,105924
1479851495,zlog_batch_write_batch_oident,100000,25,1024,50,10,10684,106843
1479851497,zlog_batch_write_batch_oident,100000,25,1024,50,10,10173,101739
1479851499,zlog_batch_write_batch_oident,100000,25,1024,50,10,10643,106434
1479851501,zlog_batch_write_batch_oident,100000,25,1024,50,10,10409,104099
1479851503,zlog_batch_write_batch_oident,100000,25,1024,50,10,10439,104399
1479851505,zlog_batch_write_batch_oident,100000,25,1024,50,10,10265,102654
1479851507,zlog_batch_write_batch_oident,100000,25,1024,50,10,9414,94145
1479851509,zlog_batch_write_batch_oident,100000,25,1024,50,10,9678,96780
1479851511,zlog_batch_write_batch_oident,100000,25,1024,50,10,10315,103154
1479851513,zlog_batch_write_batch_oident,100000,25,1024,50,10,10484,104844
1479851515,zlog_batch_write_batch_oident,100000,25,1024,50,10,10492,104929
1479851517,zlog_batch_write_batch_oident,100000,25,1024,50,10,10188,101882
1479851519,zlog_batch_write_batch_oident,100000,25,1024,50,10,9123,91235
1479851521,zlog_batch_write_batch_oident,100000,25,1024,50,10,10359,103599
1479851523,zlog_batch_write_batch_oident,100000,25,1024,50,10,10522,105224
1479851525,zlog_batch_write_batch_oident,100000,25,1024,50,10,10114,101144
1479851527,zlog_batch_write_batch_oident,100000,25,1024,50,10,10449,104494
1479851529,zlog_batch_write_batch_oident,100000,25,1024,50,10,10302,103029
1479851531,zlog_batch_write_batch_oident,100000,25,1024,50,10,8411,84115
1479851533,zlog_batch_write_batch_oident,100000,25,1024,50,10,10418,104184
1479851535,zlog_batch_write_batch_oident,100000,25,1024,50,10,10398,103989
1479851537,zlog_batch_write_batch_oident,100000,25,1024,50,10,9329,93290
1479851539,zlog_batch_write_batch_oident,100000,25,1024,50,10,10216,102169
1479851541,zlog_batch_write_batch_oident,100000,25,1024,50,10,10154,101545
1479851543,zlog_batch_write_batch_oident,100000,25,1024,50,10,10302,103029
1479851545,zlog_batch_write_batch_oident,100000,25,1024,50,10,10265,102654
1479851547,zlog_batch_write_batch_oident,100000,25,1024,50,10,10389,103894
1479851549,zlog_batch_write_batch_oident,100000,25,1024,50,10,8918,89185
1479851551,zlog_batch_write_batch_oident,100000,25,1024,50,10,10310,103100
1479851553,zlog_batch_write_batch_oident,100000,25,1024,50,10,10276,102764
1479851555,zlog_batch_write_batch_oident,100000,25,1024,50,10,9973,99737
1479851557,zlog_batch_write_batch_oident,100000,25,1024,50,10,10231,102314
1479851559,zlog_batch_write_batch_oident,100000,25,1024,50,10,10067,100674
1479851561,zlog_batch_write_batch_oident,100000,25,1024,50,10,7641,76410
1479851563,zlog_batch_write_batch_oident,100000,25,1024,50,10,10434,104347
1479851565,zlog_batch_write_batch_oident,100000,25,1024,50,10,10017,100175
1479851567,zlog_batch_write_batch_oident,100000,25,1024,50,10,9286,92865
1479851569,zlog_batch_write_batch_oident,100000,25,1024,50,10,10225,102259
1479851571,zlog_batch_write_batch_oident,100000,25,1024,50,10,8883,88830
1479851573,zlog_batch_write_batch_oident,100000,25,1024,50,10,10607,106079
1479851575,zlog_batch_write_batch_oident,100000,25,1024,50,10,10396,103964
1479851577,zlog_batch_write_batch_oident,100000,25,1024,50,10,9594,95940
1479851579,zlog_batch_write_batch_oident,100000,25,1024,50,10,10461,104614
1479851581,zlog_batch_write_batch_oident,100000,25,1024,50,10,10503,105034
1479851583,zlog_batch_write_batch_oident,100000,25,1024,50,10,9536,95363
1479851585,zlog_batch_write_batch_oident,100000,25,1024,50,10,10246,102468
1479851587,zlog_batch_write_batch_oident,100000,25,1024,50,10,10277,102772
1479851589,zlog_batch_write_batch_oident,100000,25,1024,50,10,9691,96914
1479851591,zlog_batch_write_batch_oident,100000,25,1024,50,10,10109,101098
1479851593,zlog_batch_write_batch_oident,100000,25,1024,50,10,10413,104131
1479851595,zlog_batch_write_batch_oident,100000,25,1024,50,10,10374,103744
1479851597,zlog_batch_write_batch_oident,100000,25,1024,50,10,10539,105399
1479851599,zlog_batch_write_batch_oident,100000,25,1024,50,10,10289,102897
1479851601,zlog_batch_write_batch_oident,100000,25,1024,50,10,8414,84142
1479851603,zlog_batch_write_batch_oident,100000,25,1024,50,10,10223,102234
1479851605,zlog_batch_write_batch_oident,100000,25,1024,50,10,10419,104199
1479851607,zlog_batch_write_batch_oident,100000,25,1024,50,10,8582,85820
1479851609,zlog_batch_write_batch_oident,100000,25,1024,50,10,10299,102994
1479851611,zlog_batch_write_batch_oident,100000,25,1024,50,10,10445,104454
1479851613,zlog_batch_write_batch_oident,100000,25,1024,50,10,10407,104079
1479851615,zlog_batch_write_batch_oident,100000,25,1024,50,10,10468,104685
1479851617,zlog_batch_write_batch_oident,100000,25,1024,50,10,10245,102459
1479851619,zlog_batch_write_batch_oident,100000,25,1024,50,10,6802,68021
1479851621,zlog_batch_write_batch_oident,100000,25,1024,50,10,10168,101689
1479851623,zlog_batch_write_batch_oident,100000,25,1024,50,10,10406,104069
1479851625,zlog_batch_write_batch_oident,100000,25,1024,50,10,10260,102602
1479851627,zlog_batch_write_batch_oident,100000,25,1024,50,10,10545,105459
1479851629,zlog_batch_write_batch_oident,100000,25,1024,50,10,8649,86490
1479851631,zlog_batch_write_batch_oident,100000,25,1024,50,10,10295,102954
1479851633,zlog_batch_write_batch_oident,100000,25,1024,50,10,9986,99860
1479851635,zlog_batch_write_batch_oident,100000,25,1024,50,10,10057,100575
1479851637,zlog_batch_write_batch_oident,100000,25,1024,50,10,9146,91465
1479851639,zlog_batch_write_batch_oident,100000,25,1024,50,10,10280,102804
1479851641,zlog_batch_write_batch_oident,100000,25,1024,50,10,9017,90170
1479851643,zlog_batch_write_batch_oident,100000,25,1024,50,10,9663,96634
1479851645,zlog_batch_write_batch_oident,100000,25,1024,50,10,9461,94615
1479851647,zlog_batch_write_batch_oident,100000,25,1024,50,10,7899,78991
1479851649,zlog_batch_write_batch_oident,100000,25,1024,50,10,10235,102354
1479851651,zlog_batch_write_batch_oident,100000,25,1024,50,10,8662,86625
1479851653,zlog_batch_write_batch_oident,100000,25,1024,50,10,8770,87700
1479851655,zlog_batch_write_batch_oident,100000,25,1024,50,10,8708,87085
1479851657,zlog_batch_write_batch_oident,100000,25,1024,50,10,9981,99814
1479851659,zlog_batch_write_batch_oident,100000,25,1024,50,10,9558,95585
1479851661,zlog_batch_write_batch_oident,100000,25,1024,50,10,9003,90030
1479851663,zlog_batch_write_batch_oident,100000,25,1024,50,10,10210,102105
1479851665,zlog_batch_write_batch_oident,100000,25,1024,50,10,4267,42677
1479851667,zlog_batch_write_batch_oident,100000,25,1024,50,10,10622,106224
1479851669,zlog_batch_write_batch_oident,100000,25,1024,50,10,7368,73680
1479851671,zlog_batch_write_batch_oident,100000,25,1024,50,10,10358,103584
1479851673,zlog_batch_write_batch_oident,100000,25,1024,50,10,8084,80840
1479851675,zlog_batch_write_batch_oident,100000,25,1024,50,10,10289,102893
1479851677,zlog_batch_write_batch_oident,100000,25,1024,50,10,6186,61866
1479851679,zlog_batch_write_batch_oident,100000,25,1024,50,10,10448,104484
1479851681,zlog_batch_write_batch_oident,100000,25,1024,50,10,6194,61946
1479851683,zlog_batch_write_batch_oident,100000,25,1024,50,10,9971,99719
1479851685,zlog_batch_write_batch_oident,100000,25,1024,50,10,8078,80781
1479851687,zlog_batch_write_batch_oident,100000,25,1024,50,10,7286,72861
1479851689,zlog_batch_write_batch_oident,100000,25,1024,50,10,10085,100859
1479851691,zlog_batch_write_batch_oident,100000,25,1024,50,10,4451,44512
