time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479849499,zlog_batch_write_simple,10000,25,1024,50,10,3724,37242
1479849501,zlog_batch_write_simple,10000,25,1024,50,10,3637,36378
1479849503,zlog_batch_write_simple,10000,25,1024,50,10,3652,36523
1479849505,zlog_batch_write_simple,10000,25,1024,50,10,3741,37413
1479849507,zlog_batch_write_simple,10000,25,1024,50,10,3663,36638
1479849509,zlog_batch_write_simple,10000,25,1024,50,10,3667,36676
1479849511,zlog_batch_write_simple,10000,25,1024,50,10,3691,36918
1479849513,zlog_batch_write_simple,10000,25,1024,50,10,3675,36752
1479849515,zlog_batch_write_simple,10000,25,1024,50,10,3654,36547
1479849517,zlog_batch_write_simple,10000,25,1024,50,10,3745,37452
1479849519,zlog_batch_write_simple,10000,25,1024,50,10,3755,37557
1479849521,zlog_batch_write_simple,10000,25,1024,50,10,3777,37773
1479849523,zlog_batch_write_simple,10000,25,1024,50,10,3730,37303
1479849525,zlog_batch_write_simple,10000,25,1024,50,10,3696,36968
1479849527,zlog_batch_write_simple,10000,25,1024,50,10,3660,36603
1479849529,zlog_batch_write_simple,10000,25,1024,50,10,3742,37427
1479849531,zlog_batch_write_simple,10000,25,1024,50,10,3649,36492
1479849533,zlog_batch_write_simple,10000,25,1024,50,10,3604,36042
1479849535,zlog_batch_write_simple,10000,25,1024,50,10,3731,37312
1479849537,zlog_batch_write_simple,10000,25,1024,50,10,3697,36977
1479849539,zlog_batch_write_simple,10000,25,1024,50,10,3648,36483
1479849541,zlog_batch_write_simple,10000,25,1024,50,10,3604,36042
1479849543,zlog_batch_write_simple,10000,25,1024,50,10,3526,35268
1479849545,zlog_batch_write_simple,10000,25,1024,50,10,3651,36512
1479849547,zlog_batch_write_simple,10000,25,1024,50,10,3720,37202
1479849549,zlog_batch_write_simple,10000,25,1024,50,10,3662,36623
1479849551,zlog_batch_write_simple,10000,25,1024,50,10,3655,36553
1479849553,zlog_batch_write_simple,10000,25,1024,50,10,3613,36132
1479849555,zlog_batch_write_simple,10000,25,1024,50,10,3626,36267
1479849557,zlog_batch_write_simple,10000,25,1024,50,10,3729,37297
1479849559,zlog_batch_write_simple,10000,25,1024,50,10,3648,36487
1479849561,zlog_batch_write_simple,10000,25,1024,50,10,3752,37521
