time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479850615,zlog_batch_write_simple,100000,25,1024,50,10,2817,28174
1479850617,zlog_batch_write_simple,100000,25,1024,50,10,3885,38851
1479850619,zlog_batch_write_simple,100000,25,1024,50,10,3874,38742
1479850621,zlog_batch_write_simple,100000,25,1024,50,10,3836,38362
1479850623,zlog_batch_write_simple,100000,25,1024,50,10,3863,38638
1479850625,zlog_batch_write_simple,100000,25,1024,50,10,3931,39317
1479850627,zlog_batch_write_simple,100000,25,1024,50,10,3943,39437
1479850629,zlog_batch_write_simple,100000,25,1024,50,10,3850,38507
1479850631,zlog_batch_write_simple,100000,25,1024,50,10,4012,40122
1479850633,zlog_batch_write_simple,100000,25,1024,50,10,3906,39067
1479850635,zlog_batch_write_simple,100000,25,1024,50,10,3868,38682
1479850637,zlog_batch_write_simple,100000,25,1024,50,10,3966,39668
1479850639,zlog_batch_write_simple,100000,25,1024,50,10,3923,39233
1479850641,zlog_batch_write_simple,100000,25,1024,50,10,3890,38901
1479850643,zlog_batch_write_simple,100000,25,1024,50,10,3906,39063
1479850645,zlog_batch_write_simple,100000,25,1024,50,10,3898,38987
1479850647,zlog_batch_write_simple,100000,25,1024,50,10,3888,38882
1479850649,zlog_batch_write_simple,100000,25,1024,50,10,3885,38852
1479850651,zlog_batch_write_simple,100000,25,1024,50,10,3844,38442
1479850653,zlog_batch_write_simple,100000,25,1024,50,10,3847,38473
1479850655,zlog_batch_write_simple,100000,25,1024,50,10,3842,38422
1479850657,zlog_batch_write_simple,100000,25,1024,50,10,3796,37967
1479850659,zlog_batch_write_simple,100000,25,1024,50,10,3829,38292
1479850661,zlog_batch_write_simple,100000,25,1024,50,10,3874,38742
1479850663,zlog_batch_write_simple,100000,25,1024,50,10,3843,38432
1479850665,zlog_batch_write_simple,100000,25,1024,50,10,3797,37972
1479850667,zlog_batch_write_simple,100000,25,1024,50,10,3849,38497
1479850669,zlog_batch_write_simple,100000,25,1024,50,10,3744,37442
1479850671,zlog_batch_write_simple,100000,25,1024,50,10,3798,37983
1479850673,zlog_batch_write_simple,100000,25,1024,50,10,3770,37702
1479850675,zlog_batch_write_simple,100000,25,1024,50,10,3771,37718
1479850677,zlog_batch_write_simple,100000,25,1024,50,10,3787,37877
1479850679,zlog_batch_write_simple,100000,25,1024,50,10,3773,37732
1479850681,zlog_batch_write_simple,100000,25,1024,50,10,3742,37422
1479850683,zlog_batch_write_simple,100000,25,1024,50,10,3760,37607
1479850685,zlog_batch_write_simple,100000,25,1024,50,10,3758,37580
1479850687,zlog_batch_write_simple,100000,25,1024,50,10,3753,37532
1479850689,zlog_batch_write_simple,100000,25,1024,50,10,3752,37522
1479850691,zlog_batch_write_simple,100000,25,1024,50,10,3728,37287
1479850693,zlog_batch_write_simple,100000,25,1024,50,10,3778,37782
1479850695,zlog_batch_write_simple,100000,25,1024,50,10,3751,37517
1479850697,zlog_batch_write_simple,100000,25,1024,50,10,3719,37192
1479850699,zlog_batch_write_simple,100000,25,1024,50,10,3778,37787
1479850701,zlog_batch_write_simple,100000,25,1024,50,10,3768,37688
1479850703,zlog_batch_write_simple,100000,25,1024,50,10,3836,38361
1479850705,zlog_batch_write_simple,100000,25,1024,50,10,3847,38473
1479850707,zlog_batch_write_simple,100000,25,1024,50,10,3749,37492
1479850709,zlog_batch_write_simple,100000,25,1024,50,10,3697,36973
1479850711,zlog_batch_write_simple,100000,25,1024,50,10,3689,36892
1479850713,zlog_batch_write_simple,100000,25,1024,50,10,3692,36928
1479850715,zlog_batch_write_simple,100000,25,1024,50,10,3695,36957
1479850717,zlog_batch_write_simple,100000,25,1024,50,10,3661,36617
1479850719,zlog_batch_write_simple,100000,25,1024,50,10,3763,37632
1479850721,zlog_batch_write_simple,100000,25,1024,50,10,3740,37403
1479850723,zlog_batch_write_simple,100000,25,1024,50,10,3698,36988
1479850725,zlog_batch_write_simple,100000,25,1024,50,10,3809,38097
1479850727,zlog_batch_write_simple,100000,25,1024,50,10,3732,37327
1479850729,zlog_batch_write_simple,100000,25,1024,50,10,3713,37132
1479850731,zlog_batch_write_simple,100000,25,1024,50,10,3787,37872
1479850733,zlog_batch_write_simple,100000,25,1024,50,10,3751,37518
1479850735,zlog_batch_write_simple,100000,25,1024,50,10,3711,37116
1479850737,zlog_batch_write_simple,100000,25,1024,50,10,3658,36587
1479850739,zlog_batch_write_simple,100000,25,1024,50,10,3679,36793
1479850741,zlog_batch_write_simple,100000,25,1024,50,10,3746,37467
1479850743,zlog_batch_write_simple,100000,25,1024,50,10,3707,37078
1479850745,zlog_batch_write_simple,100000,25,1024,50,10,3699,36998
1479850747,zlog_batch_write_simple,100000,25,1024,50,10,3736,37367
1479850749,zlog_batch_write_simple,100000,25,1024,50,10,3723,37232
1479850751,zlog_batch_write_simple,100000,25,1024,50,10,3717,37177
1479850753,zlog_batch_write_simple,100000,25,1024,50,10,3692,36923
1479850755,zlog_batch_write_simple,100000,25,1024,50,10,3720,37207
1479850757,zlog_batch_write_simple,100000,25,1024,50,10,3751,37517
1479850759,zlog_batch_write_simple,100000,25,1024,50,10,3725,37253
1479850761,zlog_batch_write_simple,100000,25,1024,50,10,3764,37642
1479850763,zlog_batch_write_simple,100000,25,1024,50,10,3728,37282
