time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479845054,zlog_batch_write_batch_oident,0,25,1024,50,10,7442,74426
1479845056,zlog_batch_write_batch_oident,0,25,1024,50,10,11041,110418
1479845058,zlog_batch_write_batch_oident,0,25,1024,50,10,11346,113464
1479845060,zlog_batch_write_batch_oident,0,25,1024,50,10,11183,111838
1479845062,zlog_batch_write_batch_oident,0,25,1024,50,10,9208,92089
1479845064,zlog_batch_write_batch_oident,0,25,1024,50,10,11211,112113
1479845066,zlog_batch_write_batch_oident,0,25,1024,50,10,11228,112288
1479845068,zlog_batch_write_batch_oident,0,25,1024,50,10,11115,111153
1479845070,zlog_batch_write_batch_oident,0,25,1024,50,10,11200,112009
1479845072,zlog_batch_write_batch_oident,0,25,1024,50,10,11130,111308
1479845074,zlog_batch_write_batch_oident,0,25,1024,50,10,11144,111448
1479845076,zlog_batch_write_batch_oident,0,25,1024,50,10,11291,112919
1479845078,zlog_batch_write_batch_oident,0,25,1024,50,10,11313,113134
1479845080,zlog_batch_write_batch_oident,0,25,1024,50,10,10473,104733
1479845082,zlog_batch_write_batch_oident,0,25,1024,50,10,11245,112458
1479845084,zlog_batch_write_batch_oident,0,25,1024,50,10,11104,111049
1479845086,zlog_batch_write_batch_oident,0,25,1024,50,10,8874,88740
1479845088,zlog_batch_write_batch_oident,0,25,1024,50,10,11351,113519
1479845090,zlog_batch_write_batch_oident,0,25,1024,50,10,11144,111444
1479845092,zlog_batch_write_batch_oident,0,25,1024,50,10,11095,110959
1479845094,zlog_batch_write_batch_oident,0,25,1024,50,10,11236,112364
1479845096,zlog_batch_write_batch_oident,0,25,1024,50,10,11121,111214
1479845098,zlog_batch_write_batch_oident,0,25,1024,50,10,10522,105223
1479845100,zlog_batch_write_batch_oident,0,25,1024,50,10,11120,111203
1479845102,zlog_batch_write_batch_oident,0,25,1024,50,10,10960,109604
1479845104,zlog_batch_write_batch_oident,0,25,1024,50,10,9265,92650
1479845106,zlog_batch_write_batch_oident,0,25,1024,50,10,11217,112179
1479845108,zlog_batch_write_batch_oident,0,25,1024,50,10,11005,110058
1479845110,zlog_batch_write_batch_oident,0,25,1024,50,10,11158,111588
1479845112,zlog_batch_write_batch_oident,0,25,1024,50,10,11332,113323
1479845114,zlog_batch_write_batch_oident,0,25,1024,50,10,9507,95074
1479845116,zlog_batch_write_batch_oident,0,25,1024,50,10,11205,112054
1479845118,zlog_batch_write_batch_oident,0,25,1024,50,10,11075,110754
1479845120,zlog_batch_write_batch_oident,0,25,1024,50,10,9431,94314
1479845122,zlog_batch_write_batch_oident,0,25,1024,50,10,10577,105773
1479845124,zlog_batch_write_batch_oident,0,25,1024,50,10,11217,112173
1479845126,zlog_batch_write_batch_oident,0,25,1024,50,10,8890,88909
1479845128,zlog_batch_write_batch_oident,0,25,1024,50,10,11146,111464
1479845130,zlog_batch_write_batch_oident,0,25,1024,50,10,11157,111574
1479845132,zlog_batch_write_batch_oident,0,25,1024,50,10,10403,104039
1479845134,zlog_batch_write_batch_oident,0,25,1024,50,10,10784,107849
1479845136,zlog_batch_write_batch_oident,0,25,1024,50,10,11187,111874
1479845138,zlog_batch_write_batch_oident,0,25,1024,50,10,9502,95022
1479845140,zlog_batch_write_batch_oident,0,25,1024,50,10,11045,110454
1479845142,zlog_batch_write_batch_oident,0,25,1024,50,10,11350,113504
1479845144,zlog_batch_write_batch_oident,0,25,1024,50,10,9178,91780
1479845146,zlog_batch_write_batch_oident,0,25,1024,50,10,11174,111741
1479845148,zlog_batch_write_batch_oident,0,25,1024,50,10,11191,111917
1479845150,zlog_batch_write_batch_oident,0,25,1024,50,10,8917,89170
1479845152,zlog_batch_write_batch_oident,0,25,1024,50,10,11132,111329
1479845154,zlog_batch_write_batch_oident,0,25,1024,50,10,11262,112629
1479845156,zlog_batch_write_batch_oident,0,25,1024,50,10,8364,83640
1479845158,zlog_batch_write_batch_oident,0,25,1024,50,10,11079,110793
1479845160,zlog_batch_write_batch_oident,0,25,1024,50,10,11119,111193
1479845162,zlog_batch_write_batch_oident,0,25,1024,50,10,9991,99919
1479845164,zlog_batch_write_batch_oident,0,25,1024,50,10,11045,110459
1479845166,zlog_batch_write_batch_oident,0,25,1024,50,10,11077,110773
1479845168,zlog_batch_write_batch_oident,0,25,1024,50,10,7664,76646
1479845170,zlog_batch_write_batch_oident,0,25,1024,50,10,11203,112033
1479845172,zlog_batch_write_batch_oident,0,25,1024,50,10,11209,112093
1479845174,zlog_batch_write_batch_oident,0,25,1024,50,10,9061,90615
1479845176,zlog_batch_write_batch_oident,0,25,1024,50,10,11221,112214
1479845178,zlog_batch_write_batch_oident,0,25,1024,50,10,11060,110609
1479845180,zlog_batch_write_batch_oident,0,25,1024,50,10,10691,106914
1479845182,zlog_batch_write_batch_oident,0,25,1024,50,10,11237,112379
1479845184,zlog_batch_write_batch_oident,0,25,1024,50,10,11213,112134
1479845186,zlog_batch_write_batch_oident,0,25,1024,50,10,11112,111129
1479845188,zlog_batch_write_batch_oident,0,25,1024,50,10,11219,112191
1479845190,zlog_batch_write_batch_oident,0,25,1024,50,10,11191,111918
1479845192,zlog_batch_write_batch_oident,0,25,1024,50,10,10794,107943
1479845194,zlog_batch_write_batch_oident,0,25,1024,50,10,11195,111958
1479845196,zlog_batch_write_batch_oident,0,25,1024,50,10,11322,113223
1479845198,zlog_batch_write_batch_oident,0,25,1024,50,10,8099,80990
1479845200,zlog_batch_write_batch_oident,0,25,1024,50,10,11269,112695
1479845202,zlog_batch_write_batch_oident,0,25,1024,50,10,11113,111138
1479845204,zlog_batch_write_batch_oident,0,25,1024,50,10,10692,106929
1479845206,zlog_batch_write_batch_oident,0,25,1024,50,10,11152,111529
1479845208,zlog_batch_write_batch_oident,0,25,1024,50,10,11143,111434
1479845210,zlog_batch_write_batch_oident,0,25,1024,50,10,11037,110379
1479845212,zlog_batch_write_batch_oident,0,25,1024,50,10,11348,113483
1479845214,zlog_batch_write_batch_oident,0,25,1024,50,10,11211,112119
1479845216,zlog_batch_write_batch_oident,0,25,1024,50,10,9814,98144
1479845218,zlog_batch_write_batch_oident,0,25,1024,50,10,11269,112694
1479845220,zlog_batch_write_batch_oident,0,25,1024,50,10,11112,111123
1479845222,zlog_batch_write_batch_oident,0,25,1024,50,10,9554,95544
1479845224,zlog_batch_write_batch_oident,0,25,1024,50,10,10354,103544
1479845226,zlog_batch_write_batch_oident,0,25,1024,50,10,11117,111173
1479845228,zlog_batch_write_batch_oident,0,25,1024,50,10,8439,84390
1479845230,zlog_batch_write_batch_oident,0,25,1024,50,10,11023,110233
1479845232,zlog_batch_write_batch_oident,0,25,1024,50,10,11098,110984
1479845234,zlog_batch_write_batch_oident,0,25,1024,50,10,9072,90720
1479845236,zlog_batch_write_batch_oident,0,25,1024,50,10,10661,106618
1479845238,zlog_batch_write_batch_oident,0,25,1024,50,10,10739,107393
1479845240,zlog_batch_write_batch_oident,0,25,1024,50,10,11064,110649
1479845242,zlog_batch_write_batch_oident,0,25,1024,50,10,10987,109873
1479845244,zlog_batch_write_batch_oident,0,25,1024,50,10,10592,105929
1479845246,zlog_batch_write_batch_oident,0,25,1024,50,10,10314,103149
1479845248,zlog_batch_write_batch_oident,0,25,1024,50,10,11024,110248
1479845250,zlog_batch_write_batch_oident,0,25,1024,50,10,9024,90240
1479845252,zlog_batch_write_batch_oident,0,25,1024,50,10,7577,75770
1479845254,zlog_batch_write_batch_oident,0,25,1024,50,10,11221,112218
1479845256,zlog_batch_write_batch_oident,0,25,1024,50,10,9666,96660
1479845258,zlog_batch_write_batch_oident,0,25,1024,50,10,9212,92125
1479845260,zlog_batch_write_batch_oident,0,25,1024,50,10,11199,111993
1479845262,zlog_batch_write_batch_oident,0,25,1024,50,10,10992,109923
1479845264,zlog_batch_write_batch_oident,0,25,1024,50,10,10728,107289
1479845266,zlog_batch_write_batch_oident,0,25,1024,50,10,10899,108999
1479845268,zlog_batch_write_batch_oident,0,25,1024,50,10,10671,106718
1479845270,zlog_batch_write_batch_oident,0,25,1024,50,10,7911,79115
1479845272,zlog_batch_write_batch_oident,0,25,1024,50,10,10078,100789
1479845274,zlog_batch_write_batch_oident,0,25,1024,50,10,9913,99139
1479845276,zlog_batch_write_batch_oident,0,25,1024,50,10,5923,59231
1479845278,zlog_batch_write_batch_oident,0,25,1024,50,10,11094,110943
1479845280,zlog_batch_write_batch_oident,0,25,1024,50,10,7093,70930
1479845282,zlog_batch_write_batch_oident,0,25,1024,50,10,11057,110579
1479845284,zlog_batch_write_batch_oident,0,25,1024,50,10,10232,102324
1479845286,zlog_batch_write_batch_oident,0,25,1024,50,10,10399,103994
1479845288,zlog_batch_write_batch_oident,0,25,1024,50,10,11136,111369
1479845290,zlog_batch_write_batch_oident,0,25,1024,50,10,7539,75390
1479845292,zlog_batch_write_batch_oident,0,25,1024,50,10,10613,106134
1479845294,zlog_batch_write_batch_oident,0,25,1024,50,10,9168,91689
1479845296,zlog_batch_write_batch_oident,0,25,1024,50,10,10555,105550
1479845298,zlog_batch_write_batch_oident,0,25,1024,50,10,6587,65876
1479845300,zlog_batch_write_batch_oident,0,25,1024,50,10,10179,101794
1479845302,zlog_batch_write_batch_oident,0,25,1024,50,10,9185,91855
1479845304,zlog_batch_write_batch_oident,0,25,1024,50,10,9598,95985
1479845306,zlog_batch_write_batch_oident,0,25,1024,50,10,10459,104594
1479845308,zlog_batch_write_batch_oident,0,25,1024,50,10,10561,105614
1479845310,zlog_batch_write_batch_oident,0,25,1024,50,10,8599,85990
1479845312,zlog_batch_write_batch_oident,0,25,1024,50,10,10817,108179
1479845314,zlog_batch_write_batch_oident,0,25,1024,50,10,10829,108299
1479845316,zlog_batch_write_batch_oident,0,25,1024,50,10,7596,75961
1479845318,zlog_batch_write_batch_oident,0,25,1024,50,10,7985,79856
1479845320,zlog_batch_write_batch_oident,0,25,1024,50,10,10848,108484
1479845322,zlog_batch_write_batch_oident,0,25,1024,50,10,9270,92709
1479845324,zlog_batch_write_batch_oident,0,25,1024,50,10,11283,112839
1479845326,zlog_batch_write_batch_oident,0,25,1024,50,10,7368,73681
