time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479846887,zlog_batch_write_simple,100,25,1024,50,10,3686,36868
1479846889,zlog_batch_write_simple,100,25,1024,50,10,3702,37023
1479846891,zlog_batch_write_simple,100,25,1024,50,10,3659,36593
1479846893,zlog_batch_write_simple,100,25,1024,50,10,3679,36795
1479846895,zlog_batch_write_simple,100,25,1024,50,10,3693,36938
1479846897,zlog_batch_write_simple,100,25,1024,50,10,3668,36687
1479846899,zlog_batch_write_simple,100,25,1024,50,10,3768,37683
1479846901,zlog_batch_write_simple,100,25,1024,50,10,3693,36933
1479846903,zlog_batch_write_simple,100,25,1024,50,10,3682,36827
1479846905,zlog_batch_write_simple,100,25,1024,50,10,3691,36917
1479846907,zlog_batch_write_simple,100,25,1024,50,10,3730,37307
1479846909,zlog_batch_write_simple,100,25,1024,50,10,3740,37402
1479846911,zlog_batch_write_simple,100,25,1024,50,10,3670,36708
1479846913,zlog_batch_write_simple,100,25,1024,50,10,3796,37967
1479846915,zlog_batch_write_simple,100,25,1024,50,10,3728,37280
1479846917,zlog_batch_write_simple,100,25,1024,50,10,3696,36962
1479846919,zlog_batch_write_simple,100,25,1024,50,10,3752,37522
1479846921,zlog_batch_write_simple,100,25,1024,50,10,3744,37447
1479846923,zlog_batch_write_simple,100,25,1024,50,10,3661,36615
1479846925,zlog_batch_write_simple,100,25,1024,50,10,3531,35318
1479846927,zlog_batch_write_simple,100,25,1024,50,10,3642,36422
1479846929,zlog_batch_write_simple,100,25,1024,50,10,3733,37332
1479846931,zlog_batch_write_simple,100,25,1024,50,10,3746,37466
1479846933,zlog_batch_write_simple,100,25,1024,50,10,3700,37005
1479846935,zlog_batch_write_simple,100,25,1024,50,10,3629,36298
1479846937,zlog_batch_write_simple,100,25,1024,50,10,3759,37597
1479846939,zlog_batch_write_simple,100,25,1024,50,10,3653,36533
1479846941,zlog_batch_write_simple,100,25,1024,50,10,3757,37572
1479846943,zlog_batch_write_simple,100,25,1024,50,10,3748,37483
1479846945,zlog_batch_write_simple,100,25,1024,50,10,3642,36423
1479846947,zlog_batch_write_simple,100,25,1024,50,10,3658,36586
1479846949,zlog_batch_write_simple,100,25,1024,50,10,3610,36108
1479846951,zlog_batch_write_simple,100,25,1024,50,10,3643,36432
1479846953,zlog_batch_write_simple,100,25,1024,50,10,3726,37262
1479846955,zlog_batch_write_simple,100,25,1024,50,10,3746,37468
1479846957,zlog_batch_write_simple,100,25,1024,50,10,3677,36773
1479846959,zlog_batch_write_simple,100,25,1024,50,10,3682,36827
1479846961,zlog_batch_write_simple,100,25,1024,50,10,3664,36647
1479846963,zlog_batch_write_simple,100,25,1024,50,10,3634,36343
1479846965,zlog_batch_write_simple,100,25,1024,50,10,3599,35993
1479846967,zlog_batch_write_simple,100,25,1024,50,10,3685,36858
1479846969,zlog_batch_write_simple,100,25,1024,50,10,3764,37648
1479846971,zlog_batch_write_simple,100,25,1024,50,10,3682,36823
1479846973,zlog_batch_write_simple,100,25,1024,50,10,3780,37807
1479846975,zlog_batch_write_simple,100,25,1024,50,10,3629,36292
1479846977,zlog_batch_write_simple,100,25,1024,50,10,3777,37773
1479846979,zlog_batch_write_simple,100,25,1024,50,10,3686,36868
1479846981,zlog_batch_write_simple,100,25,1024,50,10,3700,37003
1479846983,zlog_batch_write_simple,100,25,1024,50,10,3710,37102
1479846985,zlog_batch_write_simple,100,25,1024,50,10,3668,36682
1479846987,zlog_batch_write_simple,100,25,1024,50,10,3740,37402
1479846989,zlog_batch_write_simple,100,25,1024,50,10,3676,36768
1479846991,zlog_batch_write_simple,100,25,1024,50,10,3702,37020
1479846993,zlog_batch_write_simple,100,25,1024,50,10,3681,36812
1479846995,zlog_batch_write_simple,100,25,1024,50,10,3548,35483
1479846997,zlog_batch_write_simple,100,25,1024,50,10,3644,36448
1479846999,zlog_batch_write_simple,100,25,1024,50,10,3650,36502
1479847001,zlog_batch_write_simple,100,25,1024,50,10,3669,36692
1479847003,zlog_batch_write_simple,100,25,1024,50,10,3668,36682
1479847005,zlog_batch_write_simple,100,25,1024,50,10,3707,37073
1479847007,zlog_batch_write_simple,100,25,1024,50,10,3613,36138
1479847009,zlog_batch_write_simple,100,25,1024,50,10,3814,38142
1479847011,zlog_batch_write_simple,100,25,1024,50,10,3716,37167
1479847013,zlog_batch_write_simple,100,25,1024,50,10,3693,36932
1479847015,zlog_batch_write_simple,100,25,1024,50,10,3781,37813
1479847017,zlog_batch_write_simple,100,25,1024,50,10,3678,36782
1479847019,zlog_batch_write_simple,100,25,1024,50,10,3636,36362
1479847021,zlog_batch_write_simple,100,25,1024,50,10,3661,36617
1479847023,zlog_batch_write_simple,100,25,1024,50,10,3674,36747
1479847025,zlog_batch_write_simple,100,25,1024,50,10,3712,37127
1479847027,zlog_batch_write_simple,100,25,1024,50,10,3698,36982
1479847029,zlog_batch_write_simple,100,25,1024,50,10,3671,36717
1479847031,zlog_batch_write_simple,100,25,1024,50,10,3711,37112
1479847033,zlog_batch_write_simple,100,25,1024,50,10,3614,36143
1479847035,zlog_batch_write_simple,100,25,1024,50,10,3745,37457
