time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479844633,zlog_batch_write_batch,0,25,1024,50,10,7548,75486
1479844635,zlog_batch_write_batch,0,25,1024,50,10,11139,111392
1479844637,zlog_batch_write_batch,0,25,1024,50,10,11200,112009
1479844639,zlog_batch_write_batch,0,25,1024,50,10,11185,111858
1479844641,zlog_batch_write_batch,0,25,1024,50,10,10469,104698
1479844643,zlog_batch_write_batch,0,25,1024,50,10,11070,110709
1479844645,zlog_batch_write_batch,0,25,1024,50,10,11107,111073
1479844647,zlog_batch_write_batch,0,25,1024,50,10,8018,80180
1479844649,zlog_batch_write_batch,0,25,1024,50,10,11141,111418
1479844651,zlog_batch_write_batch,0,25,1024,50,10,11022,110228
1479844653,zlog_batch_write_batch,0,25,1024,50,10,9344,93445
1479844655,zlog_batch_write_batch,0,25,1024,50,10,11142,111429
1479844657,zlog_batch_write_batch,0,25,1024,50,10,11164,111643
1479844659,zlog_batch_write_batch,0,25,1024,50,10,10277,102778
1479844661,zlog_batch_write_batch,0,25,1024,50,10,11242,112428
1479844663,zlog_batch_write_batch,0,25,1024,50,10,11222,112221
1479844665,zlog_batch_write_batch,0,25,1024,50,10,10894,108943
1479844667,zlog_batch_write_batch,0,25,1024,50,10,11257,112573
1479844669,zlog_batch_write_batch,0,25,1024,50,10,11135,111359
1479844671,zlog_batch_write_batch,0,25,1024,50,10,10781,107813
1479844673,zlog_batch_write_batch,0,25,1024,50,10,11157,111574
1479844675,zlog_batch_write_batch,0,25,1024,50,10,11244,112443
1479844677,zlog_batch_write_batch,0,25,1024,50,10,10892,108928
1479844679,zlog_batch_write_batch,0,25,1024,50,10,11379,113799
1479844681,zlog_batch_write_batch,0,25,1024,50,10,11356,113564
1479844683,zlog_batch_write_batch,0,25,1024,50,10,9368,93684
1479844685,zlog_batch_write_batch,0,25,1024,50,10,11221,112216
1479844687,zlog_batch_write_batch,0,25,1024,50,10,11163,111638
1479844689,zlog_batch_write_batch,0,25,1024,50,10,10179,101794
1479844691,zlog_batch_write_batch,0,25,1024,50,10,11080,110803
1479844693,zlog_batch_write_batch,0,25,1024,50,10,11239,112397
1479844695,zlog_batch_write_batch,0,25,1024,50,10,8033,80330
