time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479847160,zlog_batch_write_batch,100,25,1024,50,10,7340,73402
1479847162,zlog_batch_write_batch,100,25,1024,50,10,11059,110590
1479847164,zlog_batch_write_batch,100,25,1024,50,10,11201,112019
1479847166,zlog_batch_write_batch,100,25,1024,50,10,11124,111248
1479847168,zlog_batch_write_batch,100,25,1024,50,10,11228,112285
1479847170,zlog_batch_write_batch,100,25,1024,50,10,11119,111198
1479847172,zlog_batch_write_batch,100,25,1024,50,10,11052,110528
1479847174,zlog_batch_write_batch,100,25,1024,50,10,9181,91819
1479847176,zlog_batch_write_batch,100,25,1024,50,10,11205,112053
1479847178,zlog_batch_write_batch,100,25,1024,50,10,11267,112678
1479847180,zlog_batch_write_batch,100,25,1024,50,10,11141,111414
1479847182,zlog_batch_write_batch,100,25,1024,50,10,11225,112259
1479847184,zlog_batch_write_batch,100,25,1024,50,10,11240,112409
1479847186,zlog_batch_write_batch,100,25,1024,50,10,10190,101904
1479847188,zlog_batch_write_batch,100,25,1024,50,10,11305,113053
1479847190,zlog_batch_write_batch,100,25,1024,50,10,11273,112734
1479847192,zlog_batch_write_batch,100,25,1024,50,10,11255,112553
1479847194,zlog_batch_write_batch,100,25,1024,50,10,11300,113008
1479847196,zlog_batch_write_batch,100,25,1024,50,10,11213,112138
1479847198,zlog_batch_write_batch,100,25,1024,50,10,10295,102953
1479847200,zlog_batch_write_batch,100,25,1024,50,10,11093,110939
1479847202,zlog_batch_write_batch,100,25,1024,50,10,10482,104824
1479847204,zlog_batch_write_batch,100,25,1024,50,10,9677,96770
1479847206,zlog_batch_write_batch,100,25,1024,50,10,11339,113399
1479847208,zlog_batch_write_batch,100,25,1024,50,10,9595,95959
1479847210,zlog_batch_write_batch,100,25,1024,50,10,10623,106233
1479847212,zlog_batch_write_batch,100,25,1024,50,10,11129,111293
1479847214,zlog_batch_write_batch,100,25,1024,50,10,9186,91860
1479847216,zlog_batch_write_batch,100,25,1024,50,10,11188,111889
1479847218,zlog_batch_write_batch,100,25,1024,50,10,11208,112083
1479847220,zlog_batch_write_batch,100,25,1024,50,10,10911,109114
1479847222,zlog_batch_write_batch,100,25,1024,50,10,11224,112248
1479847224,zlog_batch_write_batch,100,25,1024,50,10,11310,113104
1479847226,zlog_batch_write_batch,100,25,1024,50,10,10649,106499
1479847228,zlog_batch_write_batch,100,25,1024,50,10,8822,88225
1479847230,zlog_batch_write_batch,100,25,1024,50,10,11260,112604
1479847232,zlog_batch_write_batch,100,25,1024,50,10,9143,91430
