time,opname,outlier,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479849908,zlog_batch_write_batch,10000,25,1024,50,10,7636,76366
1479849910,zlog_batch_write_batch,10000,25,1024,50,10,7498,74986
1479849912,zlog_batch_write_batch,10000,25,1024,50,10,7637,76370
1479849914,zlog_batch_write_batch,10000,25,1024,50,10,7692,76920
1479849916,zlog_batch_write_batch,10000,25,1024,50,10,7589,75890
1479849918,zlog_batch_write_batch,10000,25,1024,50,10,7684,76845
1479849920,zlog_batch_write_batch,10000,25,1024,50,10,6583,65836
1479849922,zlog_batch_write_batch,10000,25,1024,50,10,7676,76761
1479849924,zlog_batch_write_batch,10000,25,1024,50,10,7797,77971
1479849926,zlog_batch_write_batch,10000,25,1024,50,10,7759,77591
1479849928,zlog_batch_write_batch,10000,25,1024,50,10,7711,77115
1479849930,zlog_batch_write_batch,10000,25,1024,50,10,7670,76705
1479849932,zlog_batch_write_batch,10000,25,1024,50,10,7767,77670
1479849934,zlog_batch_write_batch,10000,25,1024,50,10,7673,76730
1479849936,zlog_batch_write_batch,10000,25,1024,50,10,7513,75137
1479849938,zlog_batch_write_batch,10000,25,1024,50,10,7563,75635
1479849940,zlog_batch_write_batch,10000,25,1024,50,10,7713,77136
1479849942,zlog_batch_write_batch,10000,25,1024,50,10,6534,65341
1479849944,zlog_batch_write_batch,10000,25,1024,50,10,7832,78326
1479849946,zlog_batch_write_batch,10000,25,1024,50,10,7791,77915
1479849948,zlog_batch_write_batch,10000,25,1024,50,10,7673,76735
1479849950,zlog_batch_write_batch,10000,25,1024,50,10,7835,78350
1479849952,zlog_batch_write_batch,10000,25,1024,50,10,7730,77305
1479849954,zlog_batch_write_batch,10000,25,1024,50,10,7614,76140
1479849956,zlog_batch_write_batch,10000,25,1024,50,10,7627,76275
1479849958,zlog_batch_write_batch,10000,25,1024,50,10,7736,77364
1479849960,zlog_batch_write_batch,10000,25,1024,50,10,7624,76240
1479849962,zlog_batch_write_batch,10000,25,1024,50,10,7611,76115
1479849964,zlog_batch_write_batch,10000,25,1024,50,10,7664,76641
1479849966,zlog_batch_write_batch,10000,25,1024,50,10,7754,77540
1479849968,zlog_batch_write_batch,10000,25,1024,50,10,7718,77181
1479849970,zlog_batch_write_batch,10000,25,1024,50,10,7749,77495
1479849972,zlog_batch_write_batch,10000,25,1024,50,10,7740,77400
1479849974,zlog_batch_write_batch,10000,25,1024,50,10,7727,77279
1479849976,zlog_batch_write_batch,10000,25,1024,50,10,7712,77121
1479849978,zlog_batch_write_batch,10000,25,1024,50,10,7794,77940
1479849980,zlog_batch_write_batch,10000,25,1024,50,10,7634,76340
1479849982,zlog_batch_write_batch,10000,25,1024,50,10,7590,75906
