time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479360874,zlog_batch_write_simple,40,1024,40,10,2783,27834
1479360876,zlog_batch_write_simple,40,1024,40,10,3894,38947
1479360878,zlog_batch_write_simple,40,1024,40,10,3907,39077
1479360880,zlog_batch_write_simple,40,1024,40,10,4125,41257
1479360882,zlog_batch_write_simple,40,1024,40,10,4084,40840
1479360884,zlog_batch_write_simple,40,1024,40,10,4135,41357
1479360886,zlog_batch_write_simple,40,1024,40,10,4052,40527
1479360888,zlog_batch_write_simple,40,1024,40,10,4100,41007
1479360890,zlog_batch_write_simple,40,1024,40,10,4031,40312
1479360892,zlog_batch_write_simple,40,1024,40,10,4003,40037
1479360894,zlog_batch_write_simple,40,1024,40,10,4123,41232
1479360896,zlog_batch_write_simple,40,1024,40,10,4043,40437
1479360898,zlog_batch_write_simple,40,1024,40,10,4073,40730
1479360900,zlog_batch_write_simple,40,1024,40,10,4053,40532
1479360902,zlog_batch_write_simple,40,1024,40,10,4058,40587
1479360904,zlog_batch_write_simple,40,1024,40,10,3999,39997
1479360906,zlog_batch_write_simple,40,1024,40,10,4017,40172
1479360908,zlog_batch_write_simple,40,1024,40,10,4022,40228
1479360910,zlog_batch_write_simple,40,1024,40,10,4044,40447
1479360912,zlog_batch_write_simple,40,1024,40,10,4010,40102
1479360914,zlog_batch_write_simple,40,1024,40,10,4034,40342
1479360916,zlog_batch_write_simple,40,1024,40,10,3999,39998
1479360918,zlog_batch_write_simple,40,1024,40,10,4015,40152
1479360920,zlog_batch_write_simple,40,1024,40,10,3820,38202
1479360922,zlog_batch_write_simple,40,1024,40,10,4011,40112
1479360924,zlog_batch_write_simple,40,1024,40,10,3978,39787
1479360926,zlog_batch_write_simple,40,1024,40,10,3947,39472
1479360928,zlog_batch_write_simple,40,1024,40,10,3994,39947
1479360930,zlog_batch_write_simple,40,1024,40,10,3953,39533
1479360932,zlog_batch_write_simple,40,1024,40,10,3939,39398
1479360934,zlog_batch_write_simple,40,1024,40,10,3948,39487
1479360936,zlog_batch_write_simple,40,1024,40,10,3846,38467
1479360938,zlog_batch_write_simple,40,1024,40,10,3892,38922
1479360940,zlog_batch_write_simple,40,1024,40,10,3893,38938
1479360942,zlog_batch_write_simple,40,1024,40,10,3868,38687
1479360944,zlog_batch_write_simple,40,1024,40,10,3846,38463
1479360946,zlog_batch_write_simple,40,1024,40,10,3825,38257
1479360948,zlog_batch_write_simple,40,1024,40,10,3893,38932
1479360950,zlog_batch_write_simple,40,1024,40,10,3871,38717
1479360952,zlog_batch_write_simple,40,1024,40,10,3877,38772
1479360954,zlog_batch_write_simple,40,1024,40,10,3831,38312
1479360956,zlog_batch_write_simple,40,1024,40,10,3902,39022
1479360958,zlog_batch_write_simple,40,1024,40,10,3909,39092
1479360960,zlog_batch_write_simple,40,1024,40,10,3831,38317
1479360962,zlog_batch_write_simple,40,1024,40,10,3795,37957
1479360964,zlog_batch_write_simple,40,1024,40,10,3874,38747
1479360966,zlog_batch_write_simple,40,1024,40,10,3817,38177
1479360968,zlog_batch_write_simple,40,1024,40,10,3885,38852
1479360970,zlog_batch_write_simple,40,1024,40,10,3852,38527
1479360972,zlog_batch_write_simple,40,1024,40,10,3820,38208
1479360974,zlog_batch_write_simple,40,1024,40,10,3841,38418
1479360976,zlog_batch_write_simple,40,1024,40,10,3924,39248
1479360978,zlog_batch_write_simple,40,1024,40,10,3872,38728
1479360980,zlog_batch_write_simple,40,1024,40,10,3833,38333
