time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479348595,zlog_batch_write_batch,10,1024,40,5,0,0
1479348597,zlog_batch_write_batch,10,1024,40,5,0,0
1479348599,zlog_batch_write_batch,10,1024,40,5,0,0
1479348601,zlog_batch_write_batch,10,1024,40,5,0,0
1479348603,zlog_batch_write_batch,10,1024,40,5,0,0
1479348605,zlog_batch_write_batch,10,1024,40,5,0,0
1479348607,zlog_batch_write_batch,10,1024,40,5,0,0
1479348609,zlog_batch_write_batch,10,1024,40,5,0,0
1479348611,zlog_batch_write_batch,10,1024,40,5,1304,6524
1479348613,zlog_batch_write_batch,10,1024,40,5,2210,11051
1479348615,zlog_batch_write_batch,10,1024,40,5,2575,12879
1479348617,zlog_batch_write_batch,10,1024,40,5,10824,54122
1479348619,zlog_batch_write_batch,10,1024,40,5,10850,54251
1479348621,zlog_batch_write_batch,10,1024,40,5,10534,52674
1479348623,zlog_batch_write_batch,10,1024,40,5,10870,54351
1479348625,zlog_batch_write_batch,10,1024,40,5,11190,55954
1479348627,zlog_batch_write_batch,10,1024,40,5,10817,54089
1479348629,zlog_batch_write_batch,10,1024,40,5,11151,55756
1479348631,zlog_batch_write_batch,10,1024,40,5,10874,54374
1479348633,zlog_batch_write_batch,10,1024,40,5,11091,55457
1479348635,zlog_batch_write_batch,10,1024,40,5,11172,55862
1479348637,zlog_batch_write_batch,10,1024,40,5,10767,53836
1479348639,zlog_batch_write_batch,10,1024,40,5,11014,55071
1479348641,zlog_batch_write_batch,10,1024,40,5,11020,55104
1479348643,zlog_batch_write_batch,10,1024,40,5,10974,54874
1479348645,zlog_batch_write_batch,10,1024,40,5,11170,55854
1479348647,zlog_batch_write_batch,10,1024,40,5,10650,53252
1479348649,zlog_batch_write_batch,10,1024,40,5,11124,55624
1479348651,zlog_batch_write_batch,10,1024,40,5,11169,55847
1479348653,zlog_batch_write_batch,10,1024,40,5,10360,51802
1479348655,zlog_batch_write_batch,10,1024,40,5,11185,55929
1479348657,zlog_batch_write_batch,10,1024,40,5,11273,56367
1479348659,zlog_batch_write_batch,10,1024,40,5,11079,55399
1479348661,zlog_batch_write_batch,10,1024,40,5,11105,55526
1479348663,zlog_batch_write_batch,10,1024,40,5,10978,54892
1479348665,zlog_batch_write_batch,10,1024,40,5,9849,49247
1479348667,zlog_batch_write_batch,10,1024,40,5,11145,55727
1479348669,zlog_batch_write_batch,10,1024,40,5,10964,54824
1479348671,zlog_batch_write_batch,10,1024,40,5,10831,54156
1479348673,zlog_batch_write_batch,10,1024,40,5,10938,54692
1479348675,zlog_batch_write_batch,10,1024,40,5,11083,55418
1479348677,zlog_batch_write_batch,10,1024,40,5,11092,55464
1479348679,zlog_batch_write_batch,10,1024,40,5,10830,54154
1479348681,zlog_batch_write_batch,10,1024,40,5,11029,55147
1479348683,zlog_batch_write_batch,10,1024,40,5,10983,54918
1479348685,zlog_batch_write_batch,10,1024,40,5,11142,55712
1479348687,zlog_batch_write_batch,10,1024,40,5,11123,55616
1479348689,zlog_batch_write_batch,10,1024,40,5,11186,55934
1479348691,zlog_batch_write_batch,10,1024,40,5,10766,53834
1479348693,zlog_batch_write_batch,10,1024,40,5,10980,54902
1479348695,zlog_batch_write_batch,10,1024,40,5,11088,55444
1479348697,zlog_batch_write_batch,10,1024,40,5,10571,52857
1479348699,zlog_batch_write_batch,10,1024,40,5,11043,55217
1479348701,zlog_batch_write_batch,10,1024,40,5,10574,52874
1479348703,zlog_batch_write_batch,10,1024,40,5,11085,55429
1479348705,zlog_batch_write_batch,10,1024,40,5,11206,56034
1479348707,zlog_batch_write_batch,10,1024,40,5,10889,54447
1479348709,zlog_batch_write_batch,10,1024,40,5,10910,54552
1479348711,zlog_batch_write_batch,10,1024,40,5,11203,56019
1479348713,zlog_batch_write_batch,10,1024,40,5,11217,56089
1479348715,zlog_batch_write_batch,10,1024,40,5,11233,56169
1479348717,zlog_batch_write_batch,10,1024,40,5,11018,55094
1479348719,zlog_batch_write_batch,10,1024,40,5,11040,55201
1479348721,zlog_batch_write_batch,10,1024,40,5,11062,55314
1479348723,zlog_batch_write_batch,10,1024,40,5,11116,55584
1479348725,zlog_batch_write_batch,10,1024,40,5,11024,55122
