time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479356901,zlog_batch_write_simple,20,1024,80,10,2808,28089
1479356903,zlog_batch_write_simple,20,1024,80,10,3985,39857
1479356905,zlog_batch_write_simple,20,1024,80,10,4031,40312
1479356907,zlog_batch_write_simple,20,1024,80,10,4086,40867
1479356909,zlog_batch_write_simple,20,1024,80,10,3796,37967
1479356911,zlog_batch_write_simple,20,1024,80,10,4116,41163
1479356913,zlog_batch_write_simple,20,1024,80,10,4059,40592
1479356915,zlog_batch_write_simple,20,1024,80,10,4067,40677
1479356917,zlog_batch_write_simple,20,1024,80,10,4074,40747
1479356919,zlog_batch_write_simple,20,1024,80,10,4097,40972
1479356921,zlog_batch_write_simple,20,1024,80,10,4117,41172
1479356923,zlog_batch_write_simple,20,1024,80,10,4009,40097
1479356925,zlog_batch_write_simple,20,1024,80,10,4001,40018
1479356927,zlog_batch_write_simple,20,1024,80,10,4061,40612
1479356929,zlog_batch_write_simple,20,1024,80,10,4026,40267
1479356931,zlog_batch_write_simple,20,1024,80,10,4092,40927
1479356933,zlog_batch_write_simple,20,1024,80,10,4040,40407
1479356935,zlog_batch_write_simple,20,1024,80,10,4006,40067
1479356937,zlog_batch_write_simple,20,1024,80,10,4026,40267
1479356939,zlog_batch_write_simple,20,1024,80,10,4025,40252
1479356941,zlog_batch_write_simple,20,1024,80,10,4033,40337
1479356943,zlog_batch_write_simple,20,1024,80,10,3989,39897
1479356945,zlog_batch_write_simple,20,1024,80,10,3992,39927
1479356947,zlog_batch_write_simple,20,1024,80,10,3991,39912
1479356949,zlog_batch_write_simple,20,1024,80,10,3944,39447
1479356951,zlog_batch_write_simple,20,1024,80,10,3689,36892
1479356953,zlog_batch_write_simple,20,1024,80,10,3995,39952
1479356955,zlog_batch_write_simple,20,1024,80,10,3984,39842
1479356957,zlog_batch_write_simple,20,1024,80,10,3917,39172
1479356959,zlog_batch_write_simple,20,1024,80,10,3950,39503
1479356961,zlog_batch_write_simple,20,1024,80,10,3912,39122
1479356963,zlog_batch_write_simple,20,1024,80,10,3909,39092
1479356965,zlog_batch_write_simple,20,1024,80,10,3909,39092
1479356967,zlog_batch_write_simple,20,1024,80,10,3916,39167
1479356969,zlog_batch_write_simple,20,1024,80,10,3931,39312
1479356971,zlog_batch_write_simple,20,1024,80,10,3874,38748
1479356973,zlog_batch_write_simple,20,1024,80,10,3897,38977
1479356975,zlog_batch_write_simple,20,1024,80,10,3925,39252
1479356977,zlog_batch_write_simple,20,1024,80,10,3853,38530
1479356979,zlog_batch_write_simple,20,1024,80,10,3874,38742
1479356981,zlog_batch_write_simple,20,1024,80,10,3835,38353
1479356983,zlog_batch_write_simple,20,1024,80,10,3848,38482
1479356985,zlog_batch_write_simple,20,1024,80,10,3819,38198
1479356987,zlog_batch_write_simple,20,1024,80,10,3835,38357
1479356989,zlog_batch_write_simple,20,1024,80,10,3850,38502
1479356991,zlog_batch_write_simple,20,1024,80,10,3825,38252
1479356993,zlog_batch_write_simple,20,1024,80,10,3820,38207
1479356995,zlog_batch_write_simple,20,1024,80,10,3828,38287
1479356997,zlog_batch_write_simple,20,1024,80,10,3914,39146
1479356999,zlog_batch_write_simple,20,1024,80,10,3862,38627
1479357001,zlog_batch_write_simple,20,1024,80,10,3821,38212
1479357003,zlog_batch_write_simple,20,1024,80,10,3803,38032
1479357005,zlog_batch_write_simple,20,1024,80,10,3690,36907
1479357007,zlog_batch_write_simple,20,1024,80,10,3879,38797
1479357009,zlog_batch_write_simple,20,1024,80,10,3884,38847
1479357011,zlog_batch_write_simple,20,1024,80,10,3889,38898
1479357013,zlog_batch_write_simple,20,1024,80,10,3845,38457
1479357015,zlog_batch_write_simple,20,1024,80,10,3646,36462
1479357017,zlog_batch_write_simple,20,1024,80,10,3864,38642
1479357019,zlog_batch_write_simple,20,1024,80,10,3836,38362
1479357021,zlog_batch_write_simple,20,1024,80,10,3846,38467
1479357023,zlog_batch_write_simple,20,1024,80,10,3885,38857
1479357025,zlog_batch_write_simple,20,1024,80,10,3853,38532
1479357027,zlog_batch_write_simple,20,1024,80,10,3831,38317
1479357029,zlog_batch_write_simple,20,1024,80,10,3807,38077
1479357031,zlog_batch_write_simple,20,1024,80,10,3856,38567
1479357033,zlog_batch_write_simple,20,1024,80,10,3821,38217
1479357035,zlog_batch_write_simple,20,1024,80,10,3834,38346
1479357037,zlog_batch_write_simple,20,1024,80,10,3849,38497
1479357039,zlog_batch_write_simple,20,1024,80,10,3885,38857
1479357041,zlog_batch_write_simple,20,1024,80,10,3857,38571
1479357043,zlog_batch_write_simple,20,1024,80,10,3892,38927
1479357045,zlog_batch_write_simple,20,1024,80,10,3885,38858
1479357047,zlog_batch_write_simple,20,1024,80,10,3840,38408
1479357049,zlog_batch_write_simple,20,1024,80,10,3867,38677
1479357051,zlog_batch_write_simple,20,1024,80,10,3858,38587
1479357053,zlog_batch_write_simple,20,1024,80,10,3849,38492
1479357055,zlog_batch_write_simple,20,1024,80,10,3843,38430
1479357057,zlog_batch_write_simple,20,1024,80,10,3779,37797
