time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479362198,zlog_batch_write_simple,40,1024,80,5,4679,23395
1479362200,zlog_batch_write_simple,40,1024,80,5,6698,33494
1479362202,zlog_batch_write_simple,40,1024,80,5,6699,33495
1479362204,zlog_batch_write_simple,40,1024,80,5,6862,34314
1479362206,zlog_batch_write_simple,40,1024,80,5,6673,33368
1479362208,zlog_batch_write_simple,40,1024,80,5,6710,33552
1479362210,zlog_batch_write_simple,40,1024,80,5,6779,33895
1479362212,zlog_batch_write_simple,40,1024,80,5,6789,33945
1479362214,zlog_batch_write_simple,40,1024,80,5,6799,33995
1479362216,zlog_batch_write_simple,40,1024,80,5,6825,34127
1479362218,zlog_batch_write_simple,40,1024,80,5,6882,34412
1479362220,zlog_batch_write_simple,40,1024,80,5,6813,34067
1479362222,zlog_batch_write_simple,40,1024,80,5,6793,33968
1479362224,zlog_batch_write_simple,40,1024,80,5,6886,34430
1479362226,zlog_batch_write_simple,40,1024,80,5,6776,33882
1479362228,zlog_batch_write_simple,40,1024,80,5,6740,33703
1479362230,zlog_batch_write_simple,40,1024,80,5,6743,33715
1479362232,zlog_batch_write_simple,40,1024,80,5,6730,33653
1479362234,zlog_batch_write_simple,40,1024,80,5,6712,33560
1479362236,zlog_batch_write_simple,40,1024,80,5,6570,32850
1479362238,zlog_batch_write_simple,40,1024,80,5,6666,33330
1479362240,zlog_batch_write_simple,40,1024,80,5,6699,33498
1479362242,zlog_batch_write_simple,40,1024,80,5,6677,33385
1479362244,zlog_batch_write_simple,40,1024,80,5,6675,33375
1479362246,zlog_batch_write_simple,40,1024,80,5,6673,33365
1479362248,zlog_batch_write_simple,40,1024,80,5,6764,33820
1479362250,zlog_batch_write_simple,40,1024,80,5,6749,33745
1479362252,zlog_batch_write_simple,40,1024,80,5,6509,32545
1479362254,zlog_batch_write_simple,40,1024,80,5,6614,33072
1479362256,zlog_batch_write_simple,40,1024,80,5,6650,33250
1479362258,zlog_batch_write_simple,40,1024,80,5,6710,33553
1479362260,zlog_batch_write_simple,40,1024,80,5,6673,33368
1479362262,zlog_batch_write_simple,40,1024,80,5,6642,33213
1479362264,zlog_batch_write_simple,40,1024,80,5,6628,33142
1479362266,zlog_batch_write_simple,40,1024,80,5,6570,32850
1479362268,zlog_batch_write_simple,40,1024,80,5,6439,32195
1479362270,zlog_batch_write_simple,40,1024,80,5,6456,32280
1479362272,zlog_batch_write_simple,40,1024,80,5,6577,32885
1479362274,zlog_batch_write_simple,40,1024,80,5,6645,33227
1479362276,zlog_batch_write_simple,40,1024,80,5,6628,33140
1479362278,zlog_batch_write_simple,40,1024,80,5,6556,32783
1479362280,zlog_batch_write_simple,40,1024,80,5,6416,32080
1479362282,zlog_batch_write_simple,40,1024,80,5,6600,33003
1479362284,zlog_batch_write_simple,40,1024,80,5,6635,33175
1479362286,zlog_batch_write_simple,40,1024,80,5,6607,33038
1479362288,zlog_batch_write_simple,40,1024,80,5,6607,33035
1479362290,zlog_batch_write_simple,40,1024,80,5,6638,33190
1479362292,zlog_batch_write_simple,40,1024,80,5,6627,33135
1479362294,zlog_batch_write_simple,40,1024,80,5,6301,31505
1479362296,zlog_batch_write_simple,40,1024,80,5,6555,32777
1479362298,zlog_batch_write_simple,40,1024,80,5,6624,33123
1479362300,zlog_batch_write_simple,40,1024,80,5,6601,33005
1479362302,zlog_batch_write_simple,40,1024,80,5,6594,32973
1479362304,zlog_batch_write_simple,40,1024,80,5,6546,32730
1479362306,zlog_batch_write_simple,40,1024,80,5,6694,33472
1479362308,zlog_batch_write_simple,40,1024,80,5,6689,33448
1479362310,zlog_batch_write_simple,40,1024,80,5,6538,32693
1479362312,zlog_batch_write_simple,40,1024,80,5,6604,33020
1479362314,zlog_batch_write_simple,40,1024,80,5,6643,33218
1479362316,zlog_batch_write_simple,40,1024,80,5,6628,33144
1479362318,zlog_batch_write_simple,40,1024,80,5,6421,32105
1479362320,zlog_batch_write_simple,40,1024,80,5,6561,32808
1479362322,zlog_batch_write_simple,40,1024,80,5,6547,32737
1479362324,zlog_batch_write_simple,40,1024,80,5,6645,33228
1479362326,zlog_batch_write_simple,40,1024,80,5,6570,32853
1479362328,zlog_batch_write_simple,40,1024,80,5,6482,32410
1479362330,zlog_batch_write_simple,40,1024,80,5,6499,32495
1479362332,zlog_batch_write_simple,40,1024,80,5,6479,32397
1479362334,zlog_batch_write_simple,40,1024,80,5,6587,32938
1479362336,zlog_batch_write_simple,40,1024,80,5,6499,32495
1479362338,zlog_batch_write_simple,40,1024,80,5,6654,33270
1479362340,zlog_batch_write_simple,40,1024,80,5,6685,33428
1479362342,zlog_batch_write_simple,40,1024,80,5,6457,32286
1479362344,zlog_batch_write_simple,40,1024,80,5,6584,32923
1479362346,zlog_batch_write_simple,40,1024,80,5,6473,32365
1479362348,zlog_batch_write_simple,40,1024,80,5,6556,32782
1479362350,zlog_batch_write_simple,40,1024,80,5,6587,32935
1479362352,zlog_batch_write_simple,40,1024,80,5,6489,32448
1479362354,zlog_batch_write_simple,40,1024,80,5,6719,33598
1479362356,zlog_batch_write_simple,40,1024,80,5,6687,33435
1479362358,zlog_batch_write_simple,40,1024,80,5,6624,33120
1479362360,zlog_batch_write_simple,40,1024,80,5,6560,32803
1479362362,zlog_batch_write_simple,40,1024,80,5,6531,32655
1479362364,zlog_batch_write_simple,40,1024,80,5,6424,32123
1479362366,zlog_batch_write_simple,40,1024,80,5,6542,32710
1479362368,zlog_batch_write_simple,40,1024,80,5,6638,33191
1479362370,zlog_batch_write_simple,40,1024,80,5,6634,33172
1479362372,zlog_batch_write_simple,40,1024,80,5,6549,32746
1479362374,zlog_batch_write_simple,40,1024,80,5,6586,32930
1479362376,zlog_batch_write_simple,40,1024,80,5,6558,32790
1479362378,zlog_batch_write_simple,40,1024,80,5,6433,32168
1479362380,zlog_batch_write_simple,40,1024,80,5,6565,32827
1479362382,zlog_batch_write_simple,40,1024,80,5,6562,32813
1479362384,zlog_batch_write_simple,40,1024,80,5,6558,32793
1479362386,zlog_batch_write_simple,40,1024,80,5,6676,33382
1479362388,zlog_batch_write_simple,40,1024,80,5,6545,32728
1479362390,zlog_batch_write_simple,40,1024,80,5,6612,33060
1479362392,zlog_batch_write_simple,40,1024,80,5,6526,32633
1479362394,zlog_batch_write_simple,40,1024,80,5,6556,32781
1479362396,zlog_batch_write_simple,40,1024,80,5,6578,32893
