time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479348294,zlog_batch_write_simple,10,1024,40,5,4651,23256
1479348296,zlog_batch_write_simple,10,1024,40,5,6717,33585
1479348298,zlog_batch_write_simple,10,1024,40,5,6766,33833
1479348300,zlog_batch_write_simple,10,1024,40,5,6833,34165
1479348302,zlog_batch_write_simple,10,1024,40,5,6790,33950
1479348304,zlog_batch_write_simple,10,1024,40,5,6731,33655
1479348306,zlog_batch_write_simple,10,1024,40,5,6958,34790
1479348308,zlog_batch_write_simple,10,1024,40,5,6859,34295
1479348310,zlog_batch_write_simple,10,1024,40,5,6847,34235
1479348312,zlog_batch_write_simple,10,1024,40,5,6897,34488
1479348314,zlog_batch_write_simple,10,1024,40,5,6922,34613
1479348316,zlog_batch_write_simple,10,1024,40,5,6827,34135
1479348318,zlog_batch_write_simple,10,1024,40,5,6854,34273
1479348320,zlog_batch_write_simple,10,1024,40,5,6866,34333
1479348322,zlog_batch_write_simple,10,1024,40,5,6846,34230
1479348324,zlog_batch_write_simple,10,1024,40,5,6719,33595
1479348326,zlog_batch_write_simple,10,1024,40,5,6833,34165
1479348328,zlog_batch_write_simple,10,1024,40,5,6804,34023
1479348330,zlog_batch_write_simple,10,1024,40,5,6682,33410
1479348332,zlog_batch_write_simple,10,1024,40,5,6818,34090
1479348334,zlog_batch_write_simple,10,1024,40,5,6763,33818
1479348336,zlog_batch_write_simple,10,1024,40,5,6687,33435
1479348338,zlog_batch_write_simple,10,1024,40,5,6815,34077
1479348340,zlog_batch_write_simple,10,1024,40,5,6670,33353
1479348342,zlog_batch_write_simple,10,1024,40,5,6715,33575
1479348344,zlog_batch_write_simple,10,1024,40,5,6725,33625
1479348346,zlog_batch_write_simple,10,1024,40,5,6775,33875
1479348348,zlog_batch_write_simple,10,1024,40,5,6667,33338
1479348350,zlog_batch_write_simple,10,1024,40,5,6675,33378
1479348352,zlog_batch_write_simple,10,1024,40,5,6702,33513
1479348354,zlog_batch_write_simple,10,1024,40,5,6669,33348
1479348356,zlog_batch_write_simple,10,1024,40,5,6613,33065
1479348358,zlog_batch_write_simple,10,1024,40,5,6555,32775
1479348360,zlog_batch_write_simple,10,1024,40,5,6551,32755
1479348362,zlog_batch_write_simple,10,1024,40,5,6607,33035
1479348364,zlog_batch_write_simple,10,1024,40,5,6581,32908
1479348366,zlog_batch_write_simple,10,1024,40,5,6548,32743
1479348368,zlog_batch_write_simple,10,1024,40,5,6605,33028
1479348370,zlog_batch_write_simple,10,1024,40,5,6660,33303
1479348372,zlog_batch_write_simple,10,1024,40,5,6447,32237
1479348374,zlog_batch_write_simple,10,1024,40,5,6641,33208
1479348376,zlog_batch_write_simple,10,1024,40,5,6534,32673
1479348378,zlog_batch_write_simple,10,1024,40,5,6596,32983
1479348380,zlog_batch_write_simple,10,1024,40,5,6499,32495
1479348382,zlog_batch_write_simple,10,1024,40,5,6382,31910
1479348384,zlog_batch_write_simple,10,1024,40,5,6519,32598
1479348386,zlog_batch_write_simple,10,1024,40,5,6375,31876
1479348388,zlog_batch_write_simple,10,1024,40,5,6498,32493
1479348390,zlog_batch_write_simple,10,1024,40,5,6471,32358
1479348392,zlog_batch_write_simple,10,1024,40,5,6545,32728
1479348394,zlog_batch_write_simple,10,1024,40,5,6496,32483
1479348396,zlog_batch_write_simple,10,1024,40,5,6507,32538
1479348398,zlog_batch_write_simple,10,1024,40,5,6498,32490
1479348400,zlog_batch_write_simple,10,1024,40,5,6549,32745
1479348402,zlog_batch_write_simple,10,1024,40,5,6511,32555
1479348404,zlog_batch_write_simple,10,1024,40,5,6388,31943
1479348406,zlog_batch_write_simple,10,1024,40,5,6431,32158
1479348408,zlog_batch_write_simple,10,1024,40,5,6467,32338
1479348410,zlog_batch_write_simple,10,1024,40,5,6498,32492
1479348412,zlog_batch_write_simple,10,1024,40,5,6538,32693
1479348414,zlog_batch_write_simple,10,1024,40,5,6576,32880
1479348416,zlog_batch_write_simple,10,1024,40,5,6544,32723
1479348418,zlog_batch_write_simple,10,1024,40,5,6567,32838
1479348420,zlog_batch_write_simple,10,1024,40,5,6508,32540
1479348422,zlog_batch_write_simple,10,1024,40,5,6522,32613
1479348424,zlog_batch_write_simple,10,1024,40,5,6521,32605
1479348426,zlog_batch_write_simple,10,1024,40,5,6610,33053
1479348428,zlog_batch_write_simple,10,1024,40,5,6538,32693
1479348430,zlog_batch_write_simple,10,1024,40,5,6559,32795
1479348432,zlog_batch_write_simple,10,1024,40,5,6464,32323
1479348434,zlog_batch_write_simple,10,1024,40,5,6497,32485
1479348436,zlog_batch_write_simple,10,1024,40,5,6606,33033
1479348438,zlog_batch_write_simple,10,1024,40,5,6564,32821
1479348440,zlog_batch_write_simple,10,1024,40,5,6437,32188
1479348442,zlog_batch_write_simple,10,1024,40,5,6477,32385
1479348444,zlog_batch_write_simple,10,1024,40,5,6398,31993
1479348446,zlog_batch_write_simple,10,1024,40,5,6401,32006
1479348448,zlog_batch_write_simple,10,1024,40,5,6425,32128
1479348450,zlog_batch_write_simple,10,1024,40,5,6518,32593
1479348452,zlog_batch_write_simple,10,1024,40,5,6465,32328
1479348454,zlog_batch_write_simple,10,1024,40,5,6607,33035
1479348456,zlog_batch_write_simple,10,1024,40,5,6523,32618
1479348458,zlog_batch_write_simple,10,1024,40,5,6653,33268
1479348460,zlog_batch_write_simple,10,1024,40,5,6418,32093
1479348462,zlog_batch_write_simple,10,1024,40,5,6594,32970
1479348464,zlog_batch_write_simple,10,1024,40,5,6534,32673
