time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479358527,zlog_batch_write_batch,40,1024,20,5,0,0
1479358529,zlog_batch_write_batch,40,1024,20,5,0,0
1479358531,zlog_batch_write_batch,40,1024,20,5,0,0
1479358533,zlog_batch_write_batch,40,1024,20,5,0,0
1479358535,zlog_batch_write_batch,40,1024,20,5,0,0
1479358537,zlog_batch_write_batch,40,1024,20,5,2742,13714
1479358539,zlog_batch_write_batch,40,1024,20,5,6640,33200
1479358541,zlog_batch_write_batch,40,1024,20,5,3291,16456
1479358543,zlog_batch_write_batch,40,1024,20,5,3286,16434
1479358545,zlog_batch_write_batch,40,1024,20,5,12388,61941
1479358547,zlog_batch_write_batch,40,1024,20,5,10994,54971
1479358549,zlog_batch_write_batch,40,1024,20,5,11820,59103
1479358551,zlog_batch_write_batch,40,1024,20,5,13281,66408
1479358553,zlog_batch_write_batch,40,1024,20,5,13096,65481
1479358555,zlog_batch_write_batch,40,1024,20,5,13544,67720
1479358557,zlog_batch_write_batch,40,1024,20,5,13456,67281
1479358559,zlog_batch_write_batch,40,1024,20,5,13244,66223
1479358561,zlog_batch_write_batch,40,1024,20,5,13406,67030
1479358563,zlog_batch_write_batch,40,1024,20,5,13533,67666
1479358565,zlog_batch_write_batch,40,1024,20,5,13345,66729
1479358567,zlog_batch_write_batch,40,1024,20,5,13526,67633
1479358569,zlog_batch_write_batch,40,1024,20,5,13538,67691
1479358571,zlog_batch_write_batch,40,1024,20,5,13537,67686
1479358573,zlog_batch_write_batch,40,1024,20,5,13424,67121
1479358575,zlog_batch_write_batch,40,1024,20,5,12312,61563
1479358577,zlog_batch_write_batch,40,1024,20,5,13537,67686
1479358579,zlog_batch_write_batch,40,1024,20,5,13694,68471
1479358581,zlog_batch_write_batch,40,1024,20,5,13309,66546
1479358583,zlog_batch_write_batch,40,1024,20,5,13496,67481
1479358585,zlog_batch_write_batch,40,1024,20,5,13627,68139
1479358587,zlog_batch_write_batch,40,1024,20,5,13427,67136
1479358589,zlog_batch_write_batch,40,1024,20,5,13508,67541
1479358591,zlog_batch_write_batch,40,1024,20,5,13551,67758
1479358593,zlog_batch_write_batch,40,1024,20,5,13640,68203
1479358595,zlog_batch_write_batch,40,1024,20,5,13614,68074
1479358597,zlog_batch_write_batch,40,1024,20,5,13317,66586
1479358599,zlog_batch_write_batch,40,1024,20,5,13602,68011
1479358601,zlog_batch_write_batch,40,1024,20,5,13574,67871
1479358603,zlog_batch_write_batch,40,1024,20,5,13431,67159
1479358605,zlog_batch_write_batch,40,1024,20,5,13565,67826
1479358607,zlog_batch_write_batch,40,1024,20,5,13608,68040
1479358609,zlog_batch_write_batch,40,1024,20,5,13440,67201
1479358611,zlog_batch_write_batch,40,1024,20,5,13487,67439
1479358613,zlog_batch_write_batch,40,1024,20,5,13627,68136
1479358615,zlog_batch_write_batch,40,1024,20,5,13372,66864
1479358617,zlog_batch_write_batch,40,1024,20,5,13545,67726
1479358619,zlog_batch_write_batch,40,1024,20,5,13551,67756
1479358621,zlog_batch_write_batch,40,1024,20,5,13625,68126
1479358623,zlog_batch_write_batch,40,1024,20,5,13586,67931
1479358625,zlog_batch_write_batch,40,1024,20,5,13346,66734
1479358627,zlog_batch_write_batch,40,1024,20,5,13499,67496
1479358629,zlog_batch_write_batch,40,1024,20,5,13459,67298
1479358631,zlog_batch_write_batch,40,1024,20,5,13527,67638
1479358633,zlog_batch_write_batch,40,1024,20,5,13711,68555
1479358635,zlog_batch_write_batch,40,1024,20,5,12330,61653
1479358637,zlog_batch_write_batch,40,1024,20,5,13212,66064
1479358639,zlog_batch_write_batch,40,1024,20,5,13530,67653
1479358641,zlog_batch_write_batch,40,1024,20,5,13399,66998
1479358643,zlog_batch_write_batch,40,1024,20,5,13626,68131
1479358645,zlog_batch_write_batch,40,1024,20,5,13564,67823
1479358647,zlog_batch_write_batch,40,1024,20,5,11961,59808
1479358649,zlog_batch_write_batch,40,1024,20,5,13796,68982
1479358651,zlog_batch_write_batch,40,1024,20,5,13562,67811
1479358653,zlog_batch_write_batch,40,1024,20,5,13374,66873
1479358655,zlog_batch_write_batch,40,1024,20,5,13616,68082
1479358657,zlog_batch_write_batch,40,1024,20,5,13509,67548
1479358659,zlog_batch_write_batch,40,1024,20,5,13489,67446
1479358661,zlog_batch_write_batch,40,1024,20,5,13697,68488
1479358663,zlog_batch_write_batch,40,1024,20,5,11661,58309
1479358665,zlog_batch_write_batch,40,1024,20,5,13695,68475
1479358667,zlog_batch_write_batch,40,1024,20,5,13598,67993
1479358669,zlog_batch_write_batch,40,1024,20,5,13312,66561
1479358671,zlog_batch_write_batch,40,1024,20,5,13703,68518
1479358673,zlog_batch_write_batch,40,1024,20,5,13741,68709
1479358675,zlog_batch_write_batch,40,1024,20,5,13453,67266
1479358677,zlog_batch_write_batch,40,1024,20,5,13579,67896
1479358679,zlog_batch_write_batch,40,1024,20,5,12427,62138
1479358681,zlog_batch_write_batch,40,1024,20,5,12029,60149
1479358683,zlog_batch_write_batch,40,1024,20,5,13578,67891
1479358685,zlog_batch_write_batch,40,1024,20,5,13300,66504
1479358687,zlog_batch_write_batch,40,1024,20,5,13603,68016
1479358689,zlog_batch_write_batch,40,1024,20,5,13616,68081
1479358691,zlog_batch_write_batch,40,1024,20,5,13389,66945
1479358693,zlog_batch_write_batch,40,1024,20,5,13581,67906
1479358695,zlog_batch_write_batch,40,1024,20,5,13395,66976
1479358697,zlog_batch_write_batch,40,1024,20,5,13435,67178
1479358699,zlog_batch_write_batch,40,1024,20,5,13477,67386
1479358701,zlog_batch_write_batch,40,1024,20,5,12780,63904
1479358703,zlog_batch_write_batch,40,1024,20,5,13313,66566
1479358705,zlog_batch_write_batch,40,1024,20,5,13653,68266
1479358707,zlog_batch_write_batch,40,1024,20,5,13388,66941
1479358709,zlog_batch_write_batch,40,1024,20,5,13542,67711
1479358711,zlog_batch_write_batch,40,1024,20,5,13558,67793
1479358713,zlog_batch_write_batch,40,1024,20,5,13395,66976
1479358715,zlog_batch_write_batch,40,1024,20,5,13599,67996
1479358717,zlog_batch_write_batch,40,1024,20,5,13680,68401
1479358719,zlog_batch_write_batch,40,1024,20,5,13497,67489
1479358721,zlog_batch_write_batch,40,1024,20,5,13570,67851
1479358723,zlog_batch_write_batch,40,1024,20,5,13630,68154
1479358725,zlog_batch_write_batch,40,1024,20,5,13278,66391
1479358727,zlog_batch_write_batch,40,1024,20,5,13537,67686
1479358729,zlog_batch_write_batch,40,1024,20,5,13475,67379
1479358731,zlog_batch_write_batch,40,1024,20,5,13416,67081
1479358733,zlog_batch_write_batch,40,1024,20,5,13462,67314
1479358735,zlog_batch_write_batch,40,1024,20,5,13249,66246
1479358737,zlog_batch_write_batch,40,1024,20,5,13240,66204
1479358739,zlog_batch_write_batch,40,1024,20,5,13399,66996
1479358741,zlog_batch_write_batch,40,1024,20,5,13458,67291
1479358743,zlog_batch_write_batch,40,1024,20,5,13417,67088
1479358745,zlog_batch_write_batch,40,1024,20,5,13565,67825
1479358747,zlog_batch_write_batch,40,1024,20,5,13541,67706
1479358749,zlog_batch_write_batch,40,1024,20,5,13430,67151
1479358751,zlog_batch_write_batch,40,1024,20,5,13081,65409
1479358753,zlog_batch_write_batch,40,1024,20,5,13523,67619
1479358755,zlog_batch_write_batch,40,1024,20,5,13588,67944
1479358757,zlog_batch_write_batch,40,1024,20,5,13271,66358
1479358759,zlog_batch_write_batch,40,1024,20,5,13739,68696
1479358761,zlog_batch_write_batch,40,1024,20,5,13637,68186
1479358763,zlog_batch_write_batch,40,1024,20,5,13278,66393
1479358765,zlog_batch_write_batch,40,1024,20,5,13510,67551
1479358767,zlog_batch_write_batch,40,1024,20,5,13373,66866
1479358769,zlog_batch_write_batch,40,1024,20,5,13363,66815
1479358771,zlog_batch_write_batch,40,1024,20,5,13553,67765
1479358773,zlog_batch_write_batch,40,1024,20,5,11890,59451
1479358775,zlog_batch_write_batch,40,1024,20,5,13325,66626
1479358777,zlog_batch_write_batch,40,1024,20,5,13554,67773
1479358779,zlog_batch_write_batch,40,1024,20,5,13267,66336
1479358781,zlog_batch_write_batch,40,1024,20,5,13736,68683
1479358783,zlog_batch_write_batch,40,1024,20,5,13672,68363
1479358785,zlog_batch_write_batch,40,1024,20,5,11788,58941
1479358787,zlog_batch_write_batch,40,1024,20,5,13634,68171
1479358789,zlog_batch_write_batch,40,1024,20,5,13640,68201
1479358791,zlog_batch_write_batch,40,1024,20,5,13369,66848
1479358793,zlog_batch_write_batch,40,1024,20,5,13544,67724
1479358795,zlog_batch_write_batch,40,1024,20,5,13237,66188
1479358797,zlog_batch_write_batch,40,1024,20,5,13452,67261
1479358799,zlog_batch_write_batch,40,1024,20,5,13682,68410
1479358801,zlog_batch_write_batch,40,1024,20,5,13337,66688
1479358803,zlog_batch_write_batch,40,1024,20,5,13623,68116
1479358805,zlog_batch_write_batch,40,1024,20,5,13526,67630
1479358807,zlog_batch_write_batch,40,1024,20,5,13295,66476
1479358809,zlog_batch_write_batch,40,1024,20,5,13459,67296
1479358811,zlog_batch_write_batch,40,1024,20,5,13535,67676
1479358813,zlog_batch_write_batch,40,1024,20,5,11715,58576
1479358815,zlog_batch_write_batch,40,1024,20,5,13628,68143
1479358817,zlog_batch_write_batch,40,1024,20,5,13658,68293
1479358819,zlog_batch_write_batch,40,1024,20,5,13449,67248
1479358821,zlog_batch_write_batch,40,1024,20,5,13615,68076
1479358823,zlog_batch_write_batch,40,1024,20,5,13540,67701
