time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479352929,zlog_batch_write_simple,20,1024,20,10,2941,29419
1479352931,zlog_batch_write_simple,20,1024,20,10,3996,39967
1479352933,zlog_batch_write_simple,20,1024,20,10,4081,40811
1479352935,zlog_batch_write_simple,20,1024,20,10,4002,40027
1479352937,zlog_batch_write_simple,20,1024,20,10,4052,40522
1479352939,zlog_batch_write_simple,20,1024,20,10,4135,41352
1479352941,zlog_batch_write_simple,20,1024,20,10,4012,40127
1479352943,zlog_batch_write_simple,20,1024,20,10,4092,40927
1479352945,zlog_batch_write_simple,20,1024,20,10,4023,40237
1479352947,zlog_batch_write_simple,20,1024,20,10,4014,40147
1479352949,zlog_batch_write_simple,20,1024,20,10,4089,40892
1479352951,zlog_batch_write_simple,20,1024,20,10,3998,39982
1479352953,zlog_batch_write_simple,20,1024,20,10,4031,40316
1479352955,zlog_batch_write_simple,20,1024,20,10,3996,39962
1479352957,zlog_batch_write_simple,20,1024,20,10,4021,40212
1479352959,zlog_batch_write_simple,20,1024,20,10,3998,39987
1479352961,zlog_batch_write_simple,20,1024,20,10,3970,39702
1479352963,zlog_batch_write_simple,20,1024,20,10,3956,39567
1479352965,zlog_batch_write_simple,20,1024,20,10,3984,39847
1479352967,zlog_batch_write_simple,20,1024,20,10,3916,39162
1479352969,zlog_batch_write_simple,20,1024,20,10,3964,39642
1479352971,zlog_batch_write_simple,20,1024,20,10,3931,39312
1479352973,zlog_batch_write_simple,20,1024,20,10,3937,39370
1479352975,zlog_batch_write_simple,20,1024,20,10,3957,39572
1479352977,zlog_batch_write_simple,20,1024,20,10,3920,39203
1479352979,zlog_batch_write_simple,20,1024,20,10,3949,39493
1479352981,zlog_batch_write_simple,20,1024,20,10,3927,39277
1479352983,zlog_batch_write_simple,20,1024,20,10,3881,38812
1479352985,zlog_batch_write_simple,20,1024,20,10,3880,38808
1479352987,zlog_batch_write_simple,20,1024,20,10,3860,38603
1479352989,zlog_batch_write_simple,20,1024,20,10,3866,38662
1479352991,zlog_batch_write_simple,20,1024,20,10,3864,38647
1479352993,zlog_batch_write_simple,20,1024,20,10,3860,38602
1479352995,zlog_batch_write_simple,20,1024,20,10,3791,37912
1479352997,zlog_batch_write_simple,20,1024,20,10,3844,38442
1479352999,zlog_batch_write_simple,20,1024,20,10,3845,38456
1479353001,zlog_batch_write_simple,20,1024,20,10,3838,38387
1479353003,zlog_batch_write_simple,20,1024,20,10,3812,38128
1479353005,zlog_batch_write_simple,20,1024,20,10,3872,38727
1479353007,zlog_batch_write_simple,20,1024,20,10,3814,38142
1479353009,zlog_batch_write_simple,20,1024,20,10,3905,39057
1479353011,zlog_batch_write_simple,20,1024,20,10,3862,38623
1479353013,zlog_batch_write_simple,20,1024,20,10,3833,38332
1479353015,zlog_batch_write_simple,20,1024,20,10,3909,39093
1479353017,zlog_batch_write_simple,20,1024,20,10,3837,38372
1479353019,zlog_batch_write_simple,20,1024,20,10,3774,37743
1479353021,zlog_batch_write_simple,20,1024,20,10,3770,37707
1479353023,zlog_batch_write_simple,20,1024,20,10,3854,38547
1479353025,zlog_batch_write_simple,20,1024,20,10,3820,38201
1479353027,zlog_batch_write_simple,20,1024,20,10,3817,38172
1479353029,zlog_batch_write_simple,20,1024,20,10,3923,39232
1479353031,zlog_batch_write_simple,20,1024,20,10,3834,38347
1479353033,zlog_batch_write_simple,20,1024,20,10,3812,38123
1479353035,zlog_batch_write_simple,20,1024,20,10,3751,37517
1479353037,zlog_batch_write_simple,20,1024,20,10,3833,38337
1479353039,zlog_batch_write_simple,20,1024,20,10,3802,38022
1479353041,zlog_batch_write_simple,20,1024,20,10,3805,38052
1479353043,zlog_batch_write_simple,20,1024,20,10,3841,38418
1479353045,zlog_batch_write_simple,20,1024,20,10,3866,38668
1479353047,zlog_batch_write_simple,20,1024,20,10,3869,38693
1479353049,zlog_batch_write_simple,20,1024,20,10,3825,38250
1479353051,zlog_batch_write_simple,20,1024,20,10,3862,38627
1479353053,zlog_batch_write_simple,20,1024,20,10,3860,38602
1479353055,zlog_batch_write_simple,20,1024,20,10,3806,38063
1479353057,zlog_batch_write_simple,20,1024,20,10,3844,38447
1479353059,zlog_batch_write_simple,20,1024,20,10,3886,38863
1479353061,zlog_batch_write_simple,20,1024,20,10,3767,37677
1479353063,zlog_batch_write_simple,20,1024,20,10,3894,38947
1479353065,zlog_batch_write_simple,20,1024,20,10,3839,38397
1479353067,zlog_batch_write_simple,20,1024,20,10,3788,37888
1479353069,zlog_batch_write_simple,20,1024,20,10,3737,37378
1479353071,zlog_batch_write_simple,20,1024,20,10,3742,37427
1479353073,zlog_batch_write_simple,20,1024,20,10,3775,37753
1479353075,zlog_batch_write_simple,20,1024,20,10,3775,37757
1479353077,zlog_batch_write_simple,20,1024,20,10,3889,38892
1479353079,zlog_batch_write_simple,20,1024,20,10,3862,38627
1479353081,zlog_batch_write_simple,20,1024,20,10,3872,38727
1479353083,zlog_batch_write_simple,20,1024,20,10,3859,38597
1479353085,zlog_batch_write_simple,20,1024,20,10,3887,38873
1479353087,zlog_batch_write_simple,20,1024,20,10,3880,38806
1479353089,zlog_batch_write_simple,20,1024,20,10,3860,38607
1479353091,zlog_batch_write_simple,20,1024,20,10,3798,37981
1479353093,zlog_batch_write_simple,20,1024,20,10,3930,39302
1479353095,zlog_batch_write_simple,20,1024,20,10,3857,38573
1479353097,zlog_batch_write_simple,20,1024,20,10,3863,38633
1479353099,zlog_batch_write_simple,20,1024,20,10,3807,38073
1479353101,zlog_batch_write_simple,20,1024,20,10,3846,38462
1479353103,zlog_batch_write_simple,20,1024,20,10,3849,38497
1479353105,zlog_batch_write_simple,20,1024,20,10,3765,37658
1479353107,zlog_batch_write_simple,20,1024,20,10,3893,38933
