time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479346609,zlog_batch_write_batch,10,1024,20,5,0,0
1479346611,zlog_batch_write_batch,10,1024,20,5,0,0
1479346613,zlog_batch_write_batch,10,1024,20,5,0,0
1479346615,zlog_batch_write_batch,10,1024,20,5,0,0
1479346617,zlog_batch_write_batch,10,1024,20,5,1313,6567
1479346619,zlog_batch_write_batch,10,1024,20,5,8179,40897
1479346621,zlog_batch_write_batch,10,1024,20,5,6448,32240
1479346623,zlog_batch_write_batch,10,1024,20,5,8054,40270
1479346625,zlog_batch_write_batch,10,1024,20,5,10526,52632
1479346627,zlog_batch_write_batch,10,1024,20,5,10924,54621
1479346629,zlog_batch_write_batch,10,1024,20,5,10948,54744
1479346631,zlog_batch_write_batch,10,1024,20,5,10610,53054
1479346633,zlog_batch_write_batch,10,1024,20,5,11055,55279
1479346635,zlog_batch_write_batch,10,1024,20,5,10972,54864
1479346637,zlog_batch_write_batch,10,1024,20,5,10802,54014
1479346639,zlog_batch_write_batch,10,1024,20,5,10994,54970
1479346641,zlog_batch_write_batch,10,1024,20,5,9916,49582
1479346643,zlog_batch_write_batch,10,1024,20,5,10974,54874
1479346645,zlog_batch_write_batch,10,1024,20,5,11013,55067
1479346647,zlog_batch_write_batch,10,1024,20,5,9245,46227
1479346649,zlog_batch_write_batch,10,1024,20,5,11018,55092
1479346651,zlog_batch_write_batch,10,1024,20,5,10943,54717
1479346653,zlog_batch_write_batch,10,1024,20,5,10732,53664
1479346655,zlog_batch_write_batch,10,1024,20,5,11199,55997
1479346657,zlog_batch_write_batch,10,1024,20,5,10862,54312
1479346659,zlog_batch_write_batch,10,1024,20,5,10643,53216
1479346661,zlog_batch_write_batch,10,1024,20,5,10966,54834
1479346663,zlog_batch_write_batch,10,1024,20,5,10626,53132
1479346665,zlog_batch_write_batch,10,1024,20,5,10959,54796
1479346667,zlog_batch_write_batch,10,1024,20,5,10808,54044
1479346669,zlog_batch_write_batch,10,1024,20,5,10621,53106
1479346671,zlog_batch_write_batch,10,1024,20,5,11103,55517
1479346673,zlog_batch_write_batch,10,1024,20,5,10851,54259
1479346675,zlog_batch_write_batch,10,1024,20,5,10904,54524
1479346677,zlog_batch_write_batch,10,1024,20,5,10925,54627
