time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479347632,zlog_batch_write_simple,10,1024,40,1,8370,8370
1479347634,zlog_batch_write_simple,10,1024,40,1,12236,12236
1479347636,zlog_batch_write_simple,10,1024,40,1,12251,12251
1479347638,zlog_batch_write_simple,10,1024,40,1,11795,11795
1479347640,zlog_batch_write_simple,10,1024,40,1,12625,12625
1479347642,zlog_batch_write_simple,10,1024,40,1,12594,12594
1479347644,zlog_batch_write_simple,10,1024,40,1,12635,12635
1479347646,zlog_batch_write_simple,10,1024,40,1,12212,12212
1479347648,zlog_batch_write_simple,10,1024,40,1,12669,12669
1479347650,zlog_batch_write_simple,10,1024,40,1,12516,12516
1479347652,zlog_batch_write_simple,10,1024,40,1,12537,12537
1479347654,zlog_batch_write_simple,10,1024,40,1,12616,12616
1479347656,zlog_batch_write_simple,10,1024,40,1,12069,12069
1479347658,zlog_batch_write_simple,10,1024,40,1,12579,12579
1479347660,zlog_batch_write_simple,10,1024,40,1,12291,12291
1479347662,zlog_batch_write_simple,10,1024,40,1,12260,12260
1479347664,zlog_batch_write_simple,10,1024,40,1,12603,12603
1479347666,zlog_batch_write_simple,10,1024,40,1,12749,12749
1479347668,zlog_batch_write_simple,10,1024,40,1,12412,12412
1479347670,zlog_batch_write_simple,10,1024,40,1,12482,12482
1479347672,zlog_batch_write_simple,10,1024,40,1,12373,12373
1479347674,zlog_batch_write_simple,10,1024,40,1,12608,12608
1479347676,zlog_batch_write_simple,10,1024,40,1,12509,12509
1479347678,zlog_batch_write_simple,10,1024,40,1,12596,12596
1479347680,zlog_batch_write_simple,10,1024,40,1,12633,12633
1479347682,zlog_batch_write_simple,10,1024,40,1,12370,12370
1479347684,zlog_batch_write_simple,10,1024,40,1,12848,12848
1479347686,zlog_batch_write_simple,10,1024,40,1,12685,12685
1479347688,zlog_batch_write_simple,10,1024,40,1,12401,12401
1479347690,zlog_batch_write_simple,10,1024,40,1,12454,12454
1479347692,zlog_batch_write_simple,10,1024,40,1,12796,12796
1479347694,zlog_batch_write_simple,10,1024,40,1,12839,12839
1479347696,zlog_batch_write_simple,10,1024,40,1,12284,12284
1479347698,zlog_batch_write_simple,10,1024,40,1,12246,12246
1479347700,zlog_batch_write_simple,10,1024,40,1,12610,12610
1479347702,zlog_batch_write_simple,10,1024,40,1,12655,12655
1479347704,zlog_batch_write_simple,10,1024,40,1,12680,12680
1479347706,zlog_batch_write_simple,10,1024,40,1,12657,12657
1479347708,zlog_batch_write_simple,10,1024,40,1,12761,12761
1479347710,zlog_batch_write_simple,10,1024,40,1,12396,12396
1479347712,zlog_batch_write_simple,10,1024,40,1,12548,12548
1479347714,zlog_batch_write_simple,10,1024,40,1,12634,12634
1479347716,zlog_batch_write_simple,10,1024,40,1,12721,12721
1479347718,zlog_batch_write_simple,10,1024,40,1,12642,12642
1479347720,zlog_batch_write_simple,10,1024,40,1,12755,12755
1479347722,zlog_batch_write_simple,10,1024,40,1,12535,12535
1479347724,zlog_batch_write_simple,10,1024,40,1,12340,12340
1479347726,zlog_batch_write_simple,10,1024,40,1,12317,12317
1479347728,zlog_batch_write_simple,10,1024,40,1,12429,12429
1479347730,zlog_batch_write_simple,10,1024,40,1,12791,12791
1479347732,zlog_batch_write_simple,10,1024,40,1,12378,12378
1479347734,zlog_batch_write_simple,10,1024,40,1,12554,12554
1479347736,zlog_batch_write_simple,10,1024,40,1,12578,12578
1479347738,zlog_batch_write_simple,10,1024,40,1,12558,12558
1479347740,zlog_batch_write_simple,10,1024,40,1,12497,12497
1479347742,zlog_batch_write_simple,10,1024,40,1,12379,12379
1479347744,zlog_batch_write_simple,10,1024,40,1,12553,12553
1479347746,zlog_batch_write_simple,10,1024,40,1,12511,12511
1479347748,zlog_batch_write_simple,10,1024,40,1,12446,12446
1479347750,zlog_batch_write_simple,10,1024,40,1,12506,12506
1479347752,zlog_batch_write_simple,10,1024,40,1,12440,12440
1479347754,zlog_batch_write_simple,10,1024,40,1,12704,12704
1479347756,zlog_batch_write_simple,10,1024,40,1,12451,12451
1479347758,zlog_batch_write_simple,10,1024,40,1,12478,12478
1479347760,zlog_batch_write_simple,10,1024,40,1,12514,12514
1479347762,zlog_batch_write_simple,10,1024,40,1,12784,12784
1479347764,zlog_batch_write_simple,10,1024,40,1,12836,12836
1479347766,zlog_batch_write_simple,10,1024,40,1,12553,12553
1479347768,zlog_batch_write_simple,10,1024,40,1,12160,12160
1479347770,zlog_batch_write_simple,10,1024,40,1,12546,12546
1479347772,zlog_batch_write_simple,10,1024,40,1,12684,12684
1479347774,zlog_batch_write_simple,10,1024,40,1,12378,12378
1479347776,zlog_batch_write_simple,10,1024,40,1,12857,12857
1479347778,zlog_batch_write_simple,10,1024,40,1,12522,12522
1479347780,zlog_batch_write_simple,10,1024,40,1,12852,12852
1479347782,zlog_batch_write_simple,10,1024,40,1,12807,12807
1479347784,zlog_batch_write_simple,10,1024,40,1,12575,12575
1479347786,zlog_batch_write_simple,10,1024,40,1,12488,12488
1479347788,zlog_batch_write_simple,10,1024,40,1,12650,12650
1479347790,zlog_batch_write_simple,10,1024,40,1,12179,12179
1479347792,zlog_batch_write_simple,10,1024,40,1,12642,12642
1479347794,zlog_batch_write_simple,10,1024,40,1,12340,12340
1479347796,zlog_batch_write_simple,10,1024,40,1,12456,12456
1479347798,zlog_batch_write_simple,10,1024,40,1,12753,12753
1479347800,zlog_batch_write_simple,10,1024,40,1,12486,12486
1479347802,zlog_batch_write_simple,10,1024,40,1,12558,12558
1479347804,zlog_batch_write_simple,10,1024,40,1,12539,12539
1479347806,zlog_batch_write_simple,10,1024,40,1,12465,12465
1479347808,zlog_batch_write_simple,10,1024,40,1,12492,12492
1479347810,zlog_batch_write_simple,10,1024,40,1,12458,12458
1479347812,zlog_batch_write_simple,10,1024,40,1,12299,12299
1479347814,zlog_batch_write_simple,10,1024,40,1,12458,12458
1479347816,zlog_batch_write_simple,10,1024,40,1,12638,12638
1479347818,zlog_batch_write_simple,10,1024,40,1,12409,12409
1479347820,zlog_batch_write_simple,10,1024,40,1,12472,12472
1479347822,zlog_batch_write_simple,10,1024,40,1,12685,12685
1479347824,zlog_batch_write_simple,10,1024,40,1,12381,12381
1479347826,zlog_batch_write_simple,10,1024,40,1,12730,12730
1479347828,zlog_batch_write_simple,10,1024,40,1,12116,12116
1479347830,zlog_batch_write_simple,10,1024,40,1,12731,12731
1479347832,zlog_batch_write_simple,10,1024,40,1,12586,12586
