time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479349257,zlog_batch_write_batch,10,1024,40,10,0,0
1479349259,zlog_batch_write_batch,10,1024,40,10,0,0
1479349261,zlog_batch_write_batch,10,1024,40,10,0,0
1479349263,zlog_batch_write_batch,10,1024,40,10,0,0
1479349265,zlog_batch_write_batch,10,1024,40,10,0,0
1479349267,zlog_batch_write_batch,10,1024,40,10,0,0
1479349269,zlog_batch_write_batch,10,1024,40,10,0,0
1479349271,zlog_batch_write_batch,10,1024,40,10,0,0
1479349273,zlog_batch_write_batch,10,1024,40,10,0,0
1479349275,zlog_batch_write_batch,10,1024,40,10,1363,13634
1479349277,zlog_batch_write_batch,10,1024,40,10,1000,10004
1479349279,zlog_batch_write_batch,10,1024,40,10,8959,89594
1479349281,zlog_batch_write_batch,10,1024,40,10,8001,80010
1479349283,zlog_batch_write_batch,10,1024,40,10,9456,94569
1479349285,zlog_batch_write_batch,10,1024,40,10,9828,98289
1479349287,zlog_batch_write_batch,10,1024,40,10,9619,96195
1479349289,zlog_batch_write_batch,10,1024,40,10,9117,91179
1479349291,zlog_batch_write_batch,10,1024,40,10,9630,96304
1479349293,zlog_batch_write_batch,10,1024,40,10,9549,95490
1479349295,zlog_batch_write_batch,10,1024,40,10,8829,88294
1479349297,zlog_batch_write_batch,10,1024,40,10,9835,98359
1479349299,zlog_batch_write_batch,10,1024,40,10,9511,95115
1479349301,zlog_batch_write_batch,10,1024,40,10,9379,93794
1479349303,zlog_batch_write_batch,10,1024,40,10,9899,98994
1479349305,zlog_batch_write_batch,10,1024,40,10,9760,97604
1479349307,zlog_batch_write_batch,10,1024,40,10,9596,95965
1479349309,zlog_batch_write_batch,10,1024,40,10,9842,98420
1479349311,zlog_batch_write_batch,10,1024,40,10,9726,97264
1479349313,zlog_batch_write_batch,10,1024,40,10,9368,93684
1479349315,zlog_batch_write_batch,10,1024,40,10,9866,98664
1479349317,zlog_batch_write_batch,10,1024,40,10,9909,99094
1479349319,zlog_batch_write_batch,10,1024,40,10,9114,91140
1479349321,zlog_batch_write_batch,10,1024,40,10,9980,99802
1479349323,zlog_batch_write_batch,10,1024,40,10,9607,96079
1479349325,zlog_batch_write_batch,10,1024,40,10,9882,98829
1479349327,zlog_batch_write_batch,10,1024,40,10,9937,99375
1479349329,zlog_batch_write_batch,10,1024,40,10,9261,92615
1479349331,zlog_batch_write_batch,10,1024,40,10,9672,96720
1479349333,zlog_batch_write_batch,10,1024,40,10,9834,98340
1479349335,zlog_batch_write_batch,10,1024,40,10,9481,94819
1479349337,zlog_batch_write_batch,10,1024,40,10,9734,97345
1479349339,zlog_batch_write_batch,10,1024,40,10,9518,95185
1479349341,zlog_batch_write_batch,10,1024,40,10,9739,97390
1479349343,zlog_batch_write_batch,10,1024,40,10,9770,97700
1479349345,zlog_batch_write_batch,10,1024,40,10,9805,98059
