time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479358888,zlog_batch_write_simple,40,1024,20,10,2912,29124
1479358890,zlog_batch_write_simple,40,1024,20,10,3974,39746
1479358892,zlog_batch_write_simple,40,1024,20,10,3995,39957
1479358894,zlog_batch_write_simple,40,1024,20,10,4048,40482
1479358896,zlog_batch_write_simple,40,1024,20,10,4042,40427
1479358898,zlog_batch_write_simple,40,1024,20,10,4150,41502
1479358900,zlog_batch_write_simple,40,1024,20,10,4035,40351
1479358902,zlog_batch_write_simple,40,1024,20,10,4146,41467
1479358904,zlog_batch_write_simple,40,1024,20,10,4047,40477
1479358906,zlog_batch_write_simple,40,1024,20,10,4055,40555
1479358908,zlog_batch_write_simple,40,1024,20,10,4022,40227
1479358910,zlog_batch_write_simple,40,1024,20,10,4062,40627
1479358912,zlog_batch_write_simple,40,1024,20,10,4080,40802
1479358914,zlog_batch_write_simple,40,1024,20,10,4042,40426
1479358916,zlog_batch_write_simple,40,1024,20,10,4031,40317
1479358918,zlog_batch_write_simple,40,1024,20,10,4082,40827
1479358920,zlog_batch_write_simple,40,1024,20,10,4070,40707
1479358922,zlog_batch_write_simple,40,1024,20,10,4116,41162
1479358924,zlog_batch_write_simple,40,1024,20,10,4035,40357
1479358926,zlog_batch_write_simple,40,1024,20,10,4087,40877
1479358928,zlog_batch_write_simple,40,1024,20,10,4050,40507
1479358930,zlog_batch_write_simple,40,1024,20,10,4062,40627
1479358932,zlog_batch_write_simple,40,1024,20,10,4062,40620
1479358934,zlog_batch_write_simple,40,1024,20,10,4012,40127
1479358936,zlog_batch_write_simple,40,1024,20,10,4036,40366
1479358938,zlog_batch_write_simple,40,1024,20,10,3969,39692
1479358940,zlog_batch_write_simple,40,1024,20,10,3975,39757
1479358942,zlog_batch_write_simple,40,1024,20,10,4021,40217
1479358944,zlog_batch_write_simple,40,1024,20,10,3954,39542
1479358946,zlog_batch_write_simple,40,1024,20,10,3988,39887
1479358948,zlog_batch_write_simple,40,1024,20,10,4016,40162
1479358950,zlog_batch_write_simple,40,1024,20,10,3927,39278
1479358952,zlog_batch_write_simple,40,1024,20,10,3957,39577
1479358954,zlog_batch_write_simple,40,1024,20,10,3915,39157
1479358956,zlog_batch_write_simple,40,1024,20,10,3921,39217
1479358958,zlog_batch_write_simple,40,1024,20,10,3949,39494
1479358960,zlog_batch_write_simple,40,1024,20,10,3854,38547
1479358962,zlog_batch_write_simple,40,1024,20,10,3895,38957
1479358964,zlog_batch_write_simple,40,1024,20,10,3894,38947
1479358966,zlog_batch_write_simple,40,1024,20,10,3907,39077
1479358968,zlog_batch_write_simple,40,1024,20,10,3847,38472
1479358970,zlog_batch_write_simple,40,1024,20,10,3859,38590
1479358972,zlog_batch_write_simple,40,1024,20,10,3846,38467
1479358974,zlog_batch_write_simple,40,1024,20,10,3841,38412
1479358976,zlog_batch_write_simple,40,1024,20,10,3866,38667
1479358978,zlog_batch_write_simple,40,1024,20,10,3847,38476
1479358980,zlog_batch_write_simple,40,1024,20,10,3834,38347
1479358982,zlog_batch_write_simple,40,1024,20,10,3888,38887
1479358984,zlog_batch_write_simple,40,1024,20,10,3883,38837
1479358986,zlog_batch_write_simple,40,1024,20,10,3896,38962
1479358988,zlog_batch_write_simple,40,1024,20,10,3891,38912
1479358990,zlog_batch_write_simple,40,1024,20,10,3865,38657
1479358992,zlog_batch_write_simple,40,1024,20,10,3892,38922
1479358994,zlog_batch_write_simple,40,1024,20,10,3909,39097
1479358996,zlog_batch_write_simple,40,1024,20,10,3853,38537
1479358998,zlog_batch_write_simple,40,1024,20,10,3858,38586
1479359000,zlog_batch_write_simple,40,1024,20,10,3839,38397
1479359002,zlog_batch_write_simple,40,1024,20,10,3891,38917
1479359004,zlog_batch_write_simple,40,1024,20,10,3930,39307
1479359006,zlog_batch_write_simple,40,1024,20,10,3846,38463
1479359008,zlog_batch_write_simple,40,1024,20,10,3885,38852
1479359010,zlog_batch_write_simple,40,1024,20,10,3871,38717
1479359012,zlog_batch_write_simple,40,1024,20,10,3826,38267
1479359014,zlog_batch_write_simple,40,1024,20,10,3911,39112
1479359016,zlog_batch_write_simple,40,1024,20,10,3874,38742
1479359018,zlog_batch_write_simple,40,1024,20,10,3833,38337
1479359020,zlog_batch_write_simple,40,1024,20,10,3896,38963
1479359022,zlog_batch_write_simple,40,1024,20,10,3903,39037
1479359024,zlog_batch_write_simple,40,1024,20,10,3844,38447
1479359026,zlog_batch_write_simple,40,1024,20,10,3815,38153
1479359028,zlog_batch_write_simple,40,1024,20,10,3839,38397
1479359030,zlog_batch_write_simple,40,1024,20,10,3842,38422
1479359032,zlog_batch_write_simple,40,1024,20,10,3858,38582
1479359034,zlog_batch_write_simple,40,1024,20,10,3851,38512
1479359036,zlog_batch_write_simple,40,1024,20,10,3896,38968
1479359038,zlog_batch_write_simple,40,1024,20,10,3841,38413
1479359040,zlog_batch_write_simple,40,1024,20,10,3893,38932
1479359042,zlog_batch_write_simple,40,1024,20,10,3883,38832
1479359044,zlog_batch_write_simple,40,1024,20,10,3850,38507
1479359046,zlog_batch_write_simple,40,1024,20,10,3910,39102
1479359048,zlog_batch_write_simple,40,1024,20,10,3813,38132
1479359050,zlog_batch_write_simple,40,1024,20,10,3851,38515
1479359052,zlog_batch_write_simple,40,1024,20,10,3853,38532
1479359054,zlog_batch_write_simple,40,1024,20,10,3898,38987
1479359056,zlog_batch_write_simple,40,1024,20,10,3832,38327
1479359058,zlog_batch_write_simple,40,1024,20,10,3841,38417
1479359060,zlog_batch_write_simple,40,1024,20,10,3789,37892
1479359062,zlog_batch_write_simple,40,1024,20,10,3877,38777
1479359064,zlog_batch_write_simple,40,1024,20,10,3866,38662
1479359066,zlog_batch_write_simple,40,1024,20,10,3819,38197
1479359068,zlog_batch_write_simple,40,1024,20,10,3879,38791
1479359070,zlog_batch_write_simple,40,1024,20,10,3824,38242
1479359072,zlog_batch_write_simple,40,1024,20,10,3868,38682
1479359074,zlog_batch_write_simple,40,1024,20,10,3777,37777
1479359076,zlog_batch_write_simple,40,1024,20,10,3851,38517
1479359078,zlog_batch_write_simple,40,1024,20,10,3830,38307
1479359080,zlog_batch_write_simple,40,1024,20,10,3910,39107
1479359082,zlog_batch_write_simple,40,1024,20,10,3840,38407
1479359084,zlog_batch_write_simple,40,1024,20,10,3900,39002
1479359086,zlog_batch_write_simple,40,1024,20,10,3852,38527
1479359088,zlog_batch_write_simple,40,1024,20,10,3824,38246
1479359090,zlog_batch_write_simple,40,1024,20,10,3835,38357
1479359092,zlog_batch_write_simple,40,1024,20,10,3823,38233
1479359094,zlog_batch_write_simple,40,1024,20,10,3852,38527
1479359096,zlog_batch_write_simple,40,1024,20,10,3838,38387
1479359098,zlog_batch_write_simple,40,1024,20,10,3859,38592
1479359100,zlog_batch_write_simple,40,1024,20,10,3849,38492
1479359102,zlog_batch_write_simple,40,1024,20,10,3863,38632
1479359104,zlog_batch_write_simple,40,1024,20,10,3909,39092
1479359106,zlog_batch_write_simple,40,1024,20,10,3814,38147
1479359108,zlog_batch_write_simple,40,1024,20,10,3847,38472
1479359110,zlog_batch_write_simple,40,1024,20,10,3891,38917
1479359112,zlog_batch_write_simple,40,1024,20,10,3855,38552
1479359114,zlog_batch_write_simple,40,1024,20,10,3762,37627
1479359116,zlog_batch_write_simple,40,1024,20,10,3826,38263
1479359118,zlog_batch_write_simple,40,1024,20,10,3837,38377
1479359120,zlog_batch_write_simple,40,1024,20,10,3885,38858
1479359122,zlog_batch_write_simple,40,1024,20,10,3897,38972
1479359124,zlog_batch_write_simple,40,1024,20,10,3854,38547
1479359126,zlog_batch_write_simple,40,1024,20,10,3852,38522
1479359128,zlog_batch_write_simple,40,1024,20,10,3859,38597
