time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479361175,zlog_batch_write_batch,40,1024,40,10,0,0
1479361177,zlog_batch_write_batch,40,1024,40,10,0,0
1479361179,zlog_batch_write_batch,40,1024,40,10,0,0
1479361181,zlog_batch_write_batch,40,1024,40,10,0,0
1479361183,zlog_batch_write_batch,40,1024,40,10,0,0
1479361185,zlog_batch_write_batch,40,1024,40,10,0,0
1479361187,zlog_batch_write_batch,40,1024,40,10,0,0
1479361189,zlog_batch_write_batch,40,1024,40,10,0,0
1479361191,zlog_batch_write_batch,40,1024,40,10,1311,13114
1479361193,zlog_batch_write_batch,40,1024,40,10,7026,70266
1479361195,zlog_batch_write_batch,40,1024,40,10,10070,100704
1479361197,zlog_batch_write_batch,40,1024,40,10,10825,108254
1479361199,zlog_batch_write_batch,40,1024,40,10,11316,113163
1479361201,zlog_batch_write_batch,40,1024,40,10,11243,112431
1479361203,zlog_batch_write_batch,40,1024,40,10,10899,108993
1479361205,zlog_batch_write_batch,40,1024,40,10,11348,113484
1479361207,zlog_batch_write_batch,40,1024,40,10,11328,113283
1479361209,zlog_batch_write_batch,40,1024,40,10,11088,110883
1479361211,zlog_batch_write_batch,40,1024,40,10,11261,112619
1479361213,zlog_batch_write_batch,40,1024,40,10,11276,112763
1479361215,zlog_batch_write_batch,40,1024,40,10,10759,107593
1479361217,zlog_batch_write_batch,40,1024,40,10,11395,113953
1479361219,zlog_batch_write_batch,40,1024,40,10,11236,112369
1479361221,zlog_batch_write_batch,40,1024,40,10,9193,91935
1479361223,zlog_batch_write_batch,40,1024,40,10,11281,112818
1479361225,zlog_batch_write_batch,40,1024,40,10,11324,113249
1479361227,zlog_batch_write_batch,40,1024,40,10,10886,108869
1479361229,zlog_batch_write_batch,40,1024,40,10,11353,113534
1479361231,zlog_batch_write_batch,40,1024,40,10,11341,113419
1479361233,zlog_batch_write_batch,40,1024,40,10,10588,105889
1479361235,zlog_batch_write_batch,40,1024,40,10,11425,114259
1479361237,zlog_batch_write_batch,40,1024,40,10,11282,112829
1479361239,zlog_batch_write_batch,40,1024,40,10,10059,100594
1479361241,zlog_batch_write_batch,40,1024,40,10,11195,111954
1479361243,zlog_batch_write_batch,40,1024,40,10,10236,102369
1479361245,zlog_batch_write_batch,40,1024,40,10,10622,106221
1479361247,zlog_batch_write_batch,40,1024,40,10,11478,114784
1479361249,zlog_batch_write_batch,40,1024,40,10,10860,108608
1479361251,zlog_batch_write_batch,40,1024,40,10,11172,111723
1479361253,zlog_batch_write_batch,40,1024,40,10,11348,113483
1479361255,zlog_batch_write_batch,40,1024,40,10,11150,111504
1479361257,zlog_batch_write_batch,40,1024,40,10,11268,112683
1479361259,zlog_batch_write_batch,40,1024,40,10,11397,113974
1479361261,zlog_batch_write_batch,40,1024,40,10,8647,86470
1479361263,zlog_batch_write_batch,40,1024,40,10,10347,103474
1479361265,zlog_batch_write_batch,40,1024,40,10,11396,113969
1479361267,zlog_batch_write_batch,40,1024,40,10,11262,112624
1479361269,zlog_batch_write_batch,40,1024,40,10,11342,113423
1479361271,zlog_batch_write_batch,40,1024,40,10,11371,113718
1479361273,zlog_batch_write_batch,40,1024,40,10,8888,88889
1479361275,zlog_batch_write_batch,40,1024,40,10,11113,111134
1479361277,zlog_batch_write_batch,40,1024,40,10,11357,113574
1479361279,zlog_batch_write_batch,40,1024,40,10,10457,104572
1479361281,zlog_batch_write_batch,40,1024,40,10,11268,112689
1479361283,zlog_batch_write_batch,40,1024,40,10,11507,115079
1479361285,zlog_batch_write_batch,40,1024,40,10,11033,110339
1479361287,zlog_batch_write_batch,40,1024,40,10,11266,112664
1479361289,zlog_batch_write_batch,40,1024,40,10,11422,114224
1479361291,zlog_batch_write_batch,40,1024,40,10,9022,90220
1479361293,zlog_batch_write_batch,40,1024,40,10,11341,113418
1479361295,zlog_batch_write_batch,40,1024,40,10,10627,106279
1479361297,zlog_batch_write_batch,40,1024,40,10,8737,87375
1479361299,zlog_batch_write_batch,40,1024,40,10,11277,112774
1479361301,zlog_batch_write_batch,40,1024,40,10,11290,112909
1479361303,zlog_batch_write_batch,40,1024,40,10,11191,111913
1479361305,zlog_batch_write_batch,40,1024,40,10,11347,113479
1479361307,zlog_batch_write_batch,40,1024,40,10,11297,112974
1479361309,zlog_batch_write_batch,40,1024,40,10,10428,104289
1479361311,zlog_batch_write_batch,40,1024,40,10,11206,112068
1479361313,zlog_batch_write_batch,40,1024,40,10,11312,113129
1479361315,zlog_batch_write_batch,40,1024,40,10,9229,92290
1479361317,zlog_batch_write_batch,40,1024,40,10,11328,113284
1479361319,zlog_batch_write_batch,40,1024,40,10,11267,112674
1479361321,zlog_batch_write_batch,40,1024,40,10,8734,87340
1479361323,zlog_batch_write_batch,40,1024,40,10,11332,113324
1479361325,zlog_batch_write_batch,40,1024,40,10,11259,112594
1479361327,zlog_batch_write_batch,40,1024,40,10,9490,94900
1479361329,zlog_batch_write_batch,40,1024,40,10,11322,113223
1479361331,zlog_batch_write_batch,40,1024,40,10,11281,112818
1479361333,zlog_batch_write_batch,40,1024,40,10,8368,83685
1479361335,zlog_batch_write_batch,40,1024,40,10,10348,103484
