time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479362499,zlog_batch_write_batch,40,1024,80,5,0,0
1479362501,zlog_batch_write_batch,40,1024,80,5,0,0
1479362503,zlog_batch_write_batch,40,1024,80,5,0,0
1479362505,zlog_batch_write_batch,40,1024,80,5,0,0
1479362507,zlog_batch_write_batch,40,1024,80,5,0,0
1479362509,zlog_batch_write_batch,40,1024,80,5,0,0
1479362511,zlog_batch_write_batch,40,1024,80,5,0,0
1479362513,zlog_batch_write_batch,40,1024,80,5,0,0
1479362515,zlog_batch_write_batch,40,1024,80,5,0,0
1479362517,zlog_batch_write_batch,40,1024,80,5,0,0
1479362519,zlog_batch_write_batch,40,1024,80,5,0,0
1479362521,zlog_batch_write_batch,40,1024,80,5,0,0
1479362523,zlog_batch_write_batch,40,1024,80,5,2453,12269
1479362525,zlog_batch_write_batch,40,1024,80,5,3293,16469
1479362527,zlog_batch_write_batch,40,1024,80,5,13067,65339
1479362529,zlog_batch_write_batch,40,1024,80,5,13513,67566
1479362531,zlog_batch_write_batch,40,1024,80,5,13614,68071
1479362533,zlog_batch_write_batch,40,1024,80,5,13683,68418
1479362535,zlog_batch_write_batch,40,1024,80,5,13824,69122
1479362537,zlog_batch_write_batch,40,1024,80,5,13792,68963
1479362539,zlog_batch_write_batch,40,1024,80,5,12014,60074
1479362541,zlog_batch_write_batch,40,1024,80,5,13820,69100
1479362543,zlog_batch_write_batch,40,1024,80,5,13757,68786
1479362545,zlog_batch_write_batch,40,1024,80,5,13647,68235
1479362547,zlog_batch_write_batch,40,1024,80,5,13812,69062
1479362549,zlog_batch_write_batch,40,1024,80,5,13848,69241
1479362551,zlog_batch_write_batch,40,1024,80,5,13991,69959
1479362553,zlog_batch_write_batch,40,1024,80,5,13925,69628
1479362555,zlog_batch_write_batch,40,1024,80,5,13680,68402
1479362557,zlog_batch_write_batch,40,1024,80,5,14041,70205
1479362559,zlog_batch_write_batch,40,1024,80,5,13726,68631
1479362561,zlog_batch_write_batch,40,1024,80,5,13768,68841
1479362563,zlog_batch_write_batch,40,1024,80,5,13812,69062
1479362565,zlog_batch_write_batch,40,1024,80,5,14115,70576
1479362567,zlog_batch_write_batch,40,1024,80,5,13698,68491
1479362569,zlog_batch_write_batch,40,1024,80,5,14016,70080
1479362571,zlog_batch_write_batch,40,1024,80,5,13834,69171
1479362573,zlog_batch_write_batch,40,1024,80,5,13952,69761
1479362575,zlog_batch_write_batch,40,1024,80,5,13846,69231
1479362577,zlog_batch_write_batch,40,1024,80,5,13903,69518
1479362579,zlog_batch_write_batch,40,1024,80,5,14079,70395
1479362581,zlog_batch_write_batch,40,1024,80,5,13971,69858
1479362583,zlog_batch_write_batch,40,1024,80,5,13974,69871
1479362585,zlog_batch_write_batch,40,1024,80,5,13974,69870
1479362587,zlog_batch_write_batch,40,1024,80,5,13961,69806
1479362589,zlog_batch_write_batch,40,1024,80,5,13964,69820
