time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479355878,zlog_batch_write_batch,20,1024,80,1,0,0
1479355880,zlog_batch_write_batch,20,1024,80,1,0,0
1479355882,zlog_batch_write_batch,20,1024,80,1,0,0
1479355884,zlog_batch_write_batch,20,1024,80,1,0,0
1479355886,zlog_batch_write_batch,20,1024,80,1,2803,2803
1479355888,zlog_batch_write_batch,20,1024,80,1,13120,13120
1479355890,zlog_batch_write_batch,20,1024,80,1,14611,14611
1479355892,zlog_batch_write_batch,20,1024,80,1,14648,14648
1479355894,zlog_batch_write_batch,20,1024,80,1,14396,14396
1479355896,zlog_batch_write_batch,20,1024,80,1,14711,14711
1479355898,zlog_batch_write_batch,20,1024,80,1,14424,14424
1479355900,zlog_batch_write_batch,20,1024,80,1,14796,14796
1479355902,zlog_batch_write_batch,20,1024,80,1,14722,14722
1479355904,zlog_batch_write_batch,20,1024,80,1,14689,14689
1479355906,zlog_batch_write_batch,20,1024,80,1,14618,14618
1479355908,zlog_batch_write_batch,20,1024,80,1,14769,14769
1479355910,zlog_batch_write_batch,20,1024,80,1,14459,14459
1479355912,zlog_batch_write_batch,20,1024,80,1,14708,14708
1479355914,zlog_batch_write_batch,20,1024,80,1,14500,14500
1479355916,zlog_batch_write_batch,20,1024,80,1,14446,14446
1479355918,zlog_batch_write_batch,20,1024,80,1,14725,14725
1479355920,zlog_batch_write_batch,20,1024,80,1,14575,14575
1479355922,zlog_batch_write_batch,20,1024,80,1,14749,14749
1479355924,zlog_batch_write_batch,20,1024,80,1,14831,14831
1479355926,zlog_batch_write_batch,20,1024,80,1,14815,14815
1479355928,zlog_batch_write_batch,20,1024,80,1,14644,14644
1479355930,zlog_batch_write_batch,20,1024,80,1,14656,14656
1479355932,zlog_batch_write_batch,20,1024,80,1,14410,14410
1479355934,zlog_batch_write_batch,20,1024,80,1,14762,14762
1479355936,zlog_batch_write_batch,20,1024,80,1,14535,14535
1479355938,zlog_batch_write_batch,20,1024,80,1,14585,14585
1479355940,zlog_batch_write_batch,20,1024,80,1,14817,14817
1479355942,zlog_batch_write_batch,20,1024,80,1,14657,14657
1479355944,zlog_batch_write_batch,20,1024,80,1,14883,14883
1479355946,zlog_batch_write_batch,20,1024,80,1,14725,14725
1479355948,zlog_batch_write_batch,20,1024,80,1,14870,14870
1479355950,zlog_batch_write_batch,20,1024,80,1,14766,14766
1479355952,zlog_batch_write_batch,20,1024,80,1,14647,14647
1479355954,zlog_batch_write_batch,20,1024,80,1,14905,14905
1479355956,zlog_batch_write_batch,20,1024,80,1,14623,14623
1479355958,zlog_batch_write_batch,20,1024,80,1,14514,14514
1479355960,zlog_batch_write_batch,20,1024,80,1,14757,14757
1479355962,zlog_batch_write_batch,20,1024,80,1,14685,14685
1479355964,zlog_batch_write_batch,20,1024,80,1,14579,14579
