time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479350582,zlog_batch_write_batch,10,1024,80,5,0,0
1479350584,zlog_batch_write_batch,10,1024,80,5,0,0
1479350586,zlog_batch_write_batch,10,1024,80,5,0,0
1479350588,zlog_batch_write_batch,10,1024,80,5,0,0
1479350590,zlog_batch_write_batch,10,1024,80,5,0,0
1479350592,zlog_batch_write_batch,10,1024,80,5,0,0
1479350594,zlog_batch_write_batch,10,1024,80,5,0,0
1479350596,zlog_batch_write_batch,10,1024,80,5,1213,6069
1479350598,zlog_batch_write_batch,10,1024,80,5,8756,43782
1479350600,zlog_batch_write_batch,10,1024,80,5,10329,51649
1479350602,zlog_batch_write_batch,10,1024,80,5,10668,53342
1479350604,zlog_batch_write_batch,10,1024,80,5,10725,53629
1479350606,zlog_batch_write_batch,10,1024,80,5,10644,53224
1479350608,zlog_batch_write_batch,10,1024,80,5,10726,53632
1479350610,zlog_batch_write_batch,10,1024,80,5,8746,43730
1479350612,zlog_batch_write_batch,10,1024,80,5,10747,53737
1479350614,zlog_batch_write_batch,10,1024,80,5,10835,54177
1479350616,zlog_batch_write_batch,10,1024,80,5,10465,52327
1479350618,zlog_batch_write_batch,10,1024,80,5,10637,53187
1479350620,zlog_batch_write_batch,10,1024,80,5,10938,54694
1479350622,zlog_batch_write_batch,10,1024,80,5,10685,53429
1479350624,zlog_batch_write_batch,10,1024,80,5,10755,53779
1479350626,zlog_batch_write_batch,10,1024,80,5,10885,54427
1479350628,zlog_batch_write_batch,10,1024,80,5,10743,53719
1479350630,zlog_batch_write_batch,10,1024,80,5,10710,53554
1479350632,zlog_batch_write_batch,10,1024,80,5,10496,52482
1479350634,zlog_batch_write_batch,10,1024,80,5,10927,54639
1479350636,zlog_batch_write_batch,10,1024,80,5,11187,55937
1479350638,zlog_batch_write_batch,10,1024,80,5,10820,54102
1479350640,zlog_batch_write_batch,10,1024,80,5,10717,53587
1479350642,zlog_batch_write_batch,10,1024,80,5,11013,55069
1479350644,zlog_batch_write_batch,10,1024,80,5,10802,54012
1479350646,zlog_batch_write_batch,10,1024,80,5,10992,54964
1479350648,zlog_batch_write_batch,10,1024,80,5,10732,53664
1479350650,zlog_batch_write_batch,10,1024,80,5,10935,54679
1479350652,zlog_batch_write_batch,10,1024,80,5,10887,54438
1479350654,zlog_batch_write_batch,10,1024,80,5,10565,52827
1479350656,zlog_batch_write_batch,10,1024,80,5,10760,53802
1479350658,zlog_batch_write_batch,10,1024,80,5,10997,54986
1479350660,zlog_batch_write_batch,10,1024,80,5,10660,53304
1479350662,zlog_batch_write_batch,10,1024,80,5,10962,54811
1479350664,zlog_batch_write_batch,10,1024,80,5,10129,50645
1479350666,zlog_batch_write_batch,10,1024,80,5,10842,54214
1479350668,zlog_batch_write_batch,10,1024,80,5,10910,54552
1479350670,zlog_batch_write_batch,10,1024,80,5,10779,53899
1479350672,zlog_batch_write_batch,10,1024,80,5,10878,54392
1479350674,zlog_batch_write_batch,10,1024,80,5,10847,54239
1479350676,zlog_batch_write_batch,10,1024,80,5,10437,52187
1479350678,zlog_batch_write_batch,10,1024,80,5,10848,54244
1479350680,zlog_batch_write_batch,10,1024,80,5,10505,52527
1479350682,zlog_batch_write_batch,10,1024,80,5,10600,53004
1479350684,zlog_batch_write_batch,10,1024,80,5,10827,54137
1479350686,zlog_batch_write_batch,10,1024,80,5,9161,45805
1479350688,zlog_batch_write_batch,10,1024,80,5,10906,54534
1479350690,zlog_batch_write_batch,10,1024,80,5,10951,54757
1479350692,zlog_batch_write_batch,10,1024,80,5,9544,47724
1479350694,zlog_batch_write_batch,10,1024,80,5,10688,53442
1479350696,zlog_batch_write_batch,10,1024,80,5,9759,48795
1479350698,zlog_batch_write_batch,10,1024,80,5,10973,54867
1479350700,zlog_batch_write_batch,10,1024,80,5,11096,55484
1479350702,zlog_batch_write_batch,10,1024,80,5,10840,54202
1479350704,zlog_batch_write_batch,10,1024,80,5,11055,55279
1479350706,zlog_batch_write_batch,10,1024,80,5,10819,54099
1479350708,zlog_batch_write_batch,10,1024,80,5,10804,54023
1479350710,zlog_batch_write_batch,10,1024,80,5,10937,54689
1479350712,zlog_batch_write_batch,10,1024,80,5,10801,54007
1479350714,zlog_batch_write_batch,10,1024,80,5,9612,48062
1479350716,zlog_batch_write_batch,10,1024,80,5,11018,55094
1479350718,zlog_batch_write_batch,10,1024,80,5,10636,53182
1479350720,zlog_batch_write_batch,10,1024,80,5,10827,54137
1479350722,zlog_batch_write_batch,10,1024,80,5,11073,55367
1479350724,zlog_batch_write_batch,10,1024,80,5,10776,53880
1479350726,zlog_batch_write_batch,10,1024,80,5,10853,54267
1479350728,zlog_batch_write_batch,10,1024,80,5,10922,54614
1479350730,zlog_batch_write_batch,10,1024,80,5,10781,53909
1479350732,zlog_batch_write_batch,10,1024,80,5,10966,54834
1479350734,zlog_batch_write_batch,10,1024,80,5,10827,54139
1479350736,zlog_batch_write_batch,10,1024,80,5,10923,54617
1479350738,zlog_batch_write_batch,10,1024,80,5,10997,54989
1479350740,zlog_batch_write_batch,10,1024,80,5,10760,53802
1479350742,zlog_batch_write_batch,10,1024,80,5,11090,55454
1479350744,zlog_batch_write_batch,10,1024,80,5,10911,54557
1479350746,zlog_batch_write_batch,10,1024,80,5,10856,54280
1479350748,zlog_batch_write_batch,10,1024,80,5,10701,53509
1479350750,zlog_batch_write_batch,10,1024,80,5,10761,53807
1479350752,zlog_batch_write_batch,10,1024,80,5,10710,53552
1479350754,zlog_batch_write_batch,10,1024,80,5,10717,53589
1479350756,zlog_batch_write_batch,10,1024,80,5,9767,48836
1479350758,zlog_batch_write_batch,10,1024,80,5,10923,54619
1479350760,zlog_batch_write_batch,10,1024,80,5,10868,54342
1479350762,zlog_batch_write_batch,10,1024,80,5,9659,48295
1479350764,zlog_batch_write_batch,10,1024,80,5,11059,55299
1479350766,zlog_batch_write_batch,10,1024,80,5,10758,53792
1479350768,zlog_batch_write_batch,10,1024,80,5,9101,45505
1479350770,zlog_batch_write_batch,10,1024,80,5,10897,54489
1479350772,zlog_batch_write_batch,10,1024,80,5,10692,53462
1479350774,zlog_batch_write_batch,10,1024,80,5,10908,54541
1479350776,zlog_batch_write_batch,10,1024,80,5,10879,54399
1479350778,zlog_batch_write_batch,10,1024,80,5,10912,54564
1479350780,zlog_batch_write_batch,10,1024,80,5,10903,54517
1479350782,zlog_batch_write_batch,10,1024,80,5,10908,54544
1479350784,zlog_batch_write_batch,10,1024,80,5,10474,52372
1479350786,zlog_batch_write_batch,10,1024,80,5,10633,53169
1479350788,zlog_batch_write_batch,10,1024,80,5,10361,51805
1479350790,zlog_batch_write_batch,10,1024,80,5,10875,54377
1479350792,zlog_batch_write_batch,10,1024,80,5,10890,54452
1479350794,zlog_batch_write_batch,10,1024,80,5,10727,53637
1479350796,zlog_batch_write_batch,10,1024,80,5,10851,54257
1479350798,zlog_batch_write_batch,10,1024,80,5,10744,53724
1479350800,zlog_batch_write_batch,10,1024,80,5,10860,54304
1479350802,zlog_batch_write_batch,10,1024,80,5,11048,55242
1479350804,zlog_batch_write_batch,10,1024,80,5,10673,53369
1479350806,zlog_batch_write_batch,10,1024,80,5,10902,54512
1479350808,zlog_batch_write_batch,10,1024,80,5,10514,52574
1479350810,zlog_batch_write_batch,10,1024,80,5,10755,53779
1479350812,zlog_batch_write_batch,10,1024,80,5,10856,54284
1479350814,zlog_batch_write_batch,10,1024,80,5,10807,54037
1479350816,zlog_batch_write_batch,10,1024,80,5,10408,52042
1479350818,zlog_batch_write_batch,10,1024,80,5,11079,55397
1479350820,zlog_batch_write_batch,10,1024,80,5,10597,52986
1479350822,zlog_batch_write_batch,10,1024,80,5,10206,51034
1479350824,zlog_batch_write_batch,10,1024,80,5,10856,54284
1479350826,zlog_batch_write_batch,10,1024,80,5,10738,53692
1479350828,zlog_batch_write_batch,10,1024,80,5,10854,54272
1479350830,zlog_batch_write_batch,10,1024,80,5,10717,53587
1479350832,zlog_batch_write_batch,10,1024,80,5,10917,54589
1479350834,zlog_batch_write_batch,10,1024,80,5,10847,54237
1479350836,zlog_batch_write_batch,10,1024,80,5,10880,54404
1479350838,zlog_batch_write_batch,10,1024,80,5,9953,49767
1479350840,zlog_batch_write_batch,10,1024,80,5,10669,53349
1479350842,zlog_batch_write_batch,10,1024,80,5,10775,53879
1479350844,zlog_batch_write_batch,10,1024,80,5,11006,55034
1479350846,zlog_batch_write_batch,10,1024,80,5,10767,53839
1479350848,zlog_batch_write_batch,10,1024,80,5,10406,52032
1479350850,zlog_batch_write_batch,10,1024,80,5,10915,54575
1479350852,zlog_batch_write_batch,10,1024,80,5,10625,53125
1479350854,zlog_batch_write_batch,10,1024,80,5,10499,52499
1479350856,zlog_batch_write_batch,10,1024,80,5,10865,54329
1479350858,zlog_batch_write_batch,10,1024,80,5,10857,54289
1479350860,zlog_batch_write_batch,10,1024,80,5,10550,52752
1479350862,zlog_batch_write_batch,10,1024,80,5,10682,53412
1479350864,zlog_batch_write_batch,10,1024,80,5,10559,52799
1479350866,zlog_batch_write_batch,10,1024,80,5,10953,54767
1479350868,zlog_batch_write_batch,10,1024,80,5,10753,53765
1479350870,zlog_batch_write_batch,10,1024,80,5,10735,53679
1479350872,zlog_batch_write_batch,10,1024,80,5,10970,54852
1479350874,zlog_batch_write_batch,10,1024,80,5,10659,53299
1479350876,zlog_batch_write_batch,10,1024,80,5,10937,54689
1479350878,zlog_batch_write_batch,10,1024,80,5,10860,54302
