time,opname,qdepth,esize,nobjs,batchsize,raw_iops,eff_iops
1479359550,zlog_batch_write_simple,40,1024,40,1,11081,11081
1479359552,zlog_batch_write_simple,40,1024,40,1,15622,15622
1479359554,zlog_batch_write_simple,40,1024,40,1,15859,15859
1479359556,zlog_batch_write_simple,40,1024,40,1,16340,16340
1479359558,zlog_batch_write_simple,40,1024,40,1,16300,16300
1479359560,zlog_batch_write_simple,40,1024,40,1,16441,16441
1479359562,zlog_batch_write_simple,40,1024,40,1,16433,16433
1479359564,zlog_batch_write_simple,40,1024,40,1,16432,16432
1479359566,zlog_batch_write_simple,40,1024,40,1,16463,16463
1479359568,zlog_batch_write_simple,40,1024,40,1,16270,16270
1479359570,zlog_batch_write_simple,40,1024,40,1,16424,16424
1479359572,zlog_batch_write_simple,40,1024,40,1,16700,16700
1479359574,zlog_batch_write_simple,40,1024,40,1,16315,16315
1479359576,zlog_batch_write_simple,40,1024,40,1,16481,16481
1479359578,zlog_batch_write_simple,40,1024,40,1,16257,16257
1479359580,zlog_batch_write_simple,40,1024,40,1,16363,16363
1479359582,zlog_batch_write_simple,40,1024,40,1,16223,16223
1479359584,zlog_batch_write_simple,40,1024,40,1,16350,16350
1479359586,zlog_batch_write_simple,40,1024,40,1,16361,16361
1479359588,zlog_batch_write_simple,40,1024,40,1,16395,16395
1479359590,zlog_batch_write_simple,40,1024,40,1,16272,16272
1479359592,zlog_batch_write_simple,40,1024,40,1,16215,16215
1479359594,zlog_batch_write_simple,40,1024,40,1,16394,16394
1479359596,zlog_batch_write_simple,40,1024,40,1,16303,16303
1479359598,zlog_batch_write_simple,40,1024,40,1,16194,16194
1479359600,zlog_batch_write_simple,40,1024,40,1,16293,16293
1479359602,zlog_batch_write_simple,40,1024,40,1,16404,16404
1479359604,zlog_batch_write_simple,40,1024,40,1,16275,16275
1479359606,zlog_batch_write_simple,40,1024,40,1,16328,16328
1479359608,zlog_batch_write_simple,40,1024,40,1,16192,16192
1479359610,zlog_batch_write_simple,40,1024,40,1,16382,16382
1479359612,zlog_batch_write_simple,40,1024,40,1,16432,16432
1479359614,zlog_batch_write_simple,40,1024,40,1,16478,16478
1479359616,zlog_batch_write_simple,40,1024,40,1,16393,16393
1479359618,zlog_batch_write_simple,40,1024,40,1,16320,16320
1479359620,zlog_batch_write_simple,40,1024,40,1,16447,16447
1479359622,zlog_batch_write_simple,40,1024,40,1,16412,16412
1479359624,zlog_batch_write_simple,40,1024,40,1,16200,16200
1479359626,zlog_batch_write_simple,40,1024,40,1,16328,16328
1479359628,zlog_batch_write_simple,40,1024,40,1,16087,16087
1479359630,zlog_batch_write_simple,40,1024,40,1,16118,16118
1479359632,zlog_batch_write_simple,40,1024,40,1,16329,16329
1479359634,zlog_batch_write_simple,40,1024,40,1,16221,16221
1479359636,zlog_batch_write_simple,40,1024,40,1,16212,16212
1479359638,zlog_batch_write_simple,40,1024,40,1,16067,16067
1479359640,zlog_batch_write_simple,40,1024,40,1,16034,16034
1479359642,zlog_batch_write_simple,40,1024,40,1,16291,16291
1479359644,zlog_batch_write_simple,40,1024,40,1,16298,16298
1479359646,zlog_batch_write_simple,40,1024,40,1,16329,16329
1479359648,zlog_batch_write_simple,40,1024,40,1,16201,16201
1479359650,zlog_batch_write_simple,40,1024,40,1,16210,16210
1479359652,zlog_batch_write_simple,40,1024,40,1,16308,16308
1479359654,zlog_batch_write_simple,40,1024,40,1,16120,16120
1479359656,zlog_batch_write_simple,40,1024,40,1,16307,16307
1479359658,zlog_batch_write_simple,40,1024,40,1,16312,16312
1479359660,zlog_batch_write_simple,40,1024,40,1,16143,16143
1479359662,zlog_batch_write_simple,40,1024,40,1,16349,16349
1479359664,zlog_batch_write_simple,40,1024,40,1,16329,16329
1479359666,zlog_batch_write_simple,40,1024,40,1,16355,16355
1479359668,zlog_batch_write_simple,40,1024,40,1,16316,16316
1479359670,zlog_batch_write_simple,40,1024,40,1,16300,16300
1479359672,zlog_batch_write_simple,40,1024,40,1,16129,16129
1479359674,zlog_batch_write_simple,40,1024,40,1,16075,16075
1479359676,zlog_batch_write_simple,40,1024,40,1,16081,16081
1479359678,zlog_batch_write_simple,40,1024,40,1,16330,16330
1479359680,zlog_batch_write_simple,40,1024,40,1,16103,16103
1479359682,zlog_batch_write_simple,40,1024,40,1,16340,16340
1479359684,zlog_batch_write_simple,40,1024,40,1,15793,15793
1479359686,zlog_batch_write_simple,40,1024,40,1,16093,16093
1479359688,zlog_batch_write_simple,40,1024,40,1,16062,16062
1479359690,zlog_batch_write_simple,40,1024,40,1,16255,16255
1479359692,zlog_batch_write_simple,40,1024,40,1,16048,16048
1479359694,zlog_batch_write_simple,40,1024,40,1,16087,16087
1479359696,zlog_batch_write_simple,40,1024,40,1,16142,16142
1479359698,zlog_batch_write_simple,40,1024,40,1,16080,16080
1479359700,zlog_batch_write_simple,40,1024,40,1,16085,16085
1479359702,zlog_batch_write_simple,40,1024,40,1,16220,16220
1479359704,zlog_batch_write_simple,40,1024,40,1,16283,16283
1479359706,zlog_batch_write_simple,40,1024,40,1,16202,16202
1479359708,zlog_batch_write_simple,40,1024,40,1,16343,16343
1479359710,zlog_batch_write_simple,40,1024,40,1,16096,16096
1479359712,zlog_batch_write_simple,40,1024,40,1,16254,16254
1479359714,zlog_batch_write_simple,40,1024,40,1,15904,15904
1479359716,zlog_batch_write_simple,40,1024,40,1,15981,15981
1479359718,zlog_batch_write_simple,40,1024,40,1,16227,16227
1479359720,zlog_batch_write_simple,40,1024,40,1,16276,16276
1479359722,zlog_batch_write_simple,40,1024,40,1,16243,16243
1479359724,zlog_batch_write_simple,40,1024,40,1,16323,16323
1479359726,zlog_batch_write_simple,40,1024,40,1,16229,16229
1479359728,zlog_batch_write_simple,40,1024,40,1,16329,16329
1479359730,zlog_batch_write_simple,40,1024,40,1,16235,16235
1479359732,zlog_batch_write_simple,40,1024,40,1,16396,16396
1479359734,zlog_batch_write_simple,40,1024,40,1,16350,16350
1479359736,zlog_batch_write_simple,40,1024,40,1,16164,16164
1479359738,zlog_batch_write_simple,40,1024,40,1,16307,16307
1479359740,zlog_batch_write_simple,40,1024,40,1,16277,16277
1479359742,zlog_batch_write_simple,40,1024,40,1,15802,15802
1479359744,zlog_batch_write_simple,40,1024,40,1,16128,16128
1479359746,zlog_batch_write_simple,40,1024,40,1,16116,16116
1479359748,zlog_batch_write_simple,40,1024,40,1,16112,16112
1479359750,zlog_batch_write_simple,40,1024,40,1,16168,16168
1479359752,zlog_batch_write_simple,40,1024,40,1,16152,16152
1479359754,zlog_batch_write_simple,40,1024,40,1,16386,16386
1479359756,zlog_batch_write_simple,40,1024,40,1,16165,16165
1479359758,zlog_batch_write_simple,40,1024,40,1,16308,16308
1479359760,zlog_batch_write_simple,40,1024,40,1,16326,16326
1479359762,zlog_batch_write_simple,40,1024,40,1,15972,15972
1479359764,zlog_batch_write_simple,40,1024,40,1,16250,16250
1479359766,zlog_batch_write_simple,40,1024,40,1,16123,16123
1479359768,zlog_batch_write_simple,40,1024,40,1,16243,16243
1479359770,zlog_batch_write_simple,40,1024,40,1,16132,16132
1479359772,zlog_batch_write_simple,40,1024,40,1,16336,16336
1479359774,zlog_batch_write_simple,40,1024,40,1,16227,16227
1479359776,zlog_batch_write_simple,40,1024,40,1,16001,16001
1479359778,zlog_batch_write_simple,40,1024,40,1,16118,16118
1479359780,zlog_batch_write_simple,40,1024,40,1,16275,16275
1479359782,zlog_batch_write_simple,40,1024,40,1,15914,15914
1479359784,zlog_batch_write_simple,40,1024,40,1,16167,16167
1479359786,zlog_batch_write_simple,40,1024,40,1,16278,16278
1479359788,zlog_batch_write_simple,40,1024,40,1,16277,16277
1479359790,zlog_batch_write_simple,40,1024,40,1,15932,15932
1479359792,zlog_batch_write_simple,40,1024,40,1,15994,15994
1479359794,zlog_batch_write_simple,40,1024,40,1,16138,16138
1479359796,zlog_batch_write_simple,40,1024,40,1,16177,16177
1479359798,zlog_batch_write_simple,40,1024,40,1,16271,16271
1479359800,zlog_batch_write_simple,40,1024,40,1,16117,16117
1479359802,zlog_batch_write_simple,40,1024,40,1,16155,16155
1479359804,zlog_batch_write_simple,40,1024,40,1,16341,16341
1479359806,zlog_batch_write_simple,40,1024,40,1,16158,16158
1479359808,zlog_batch_write_simple,40,1024,40,1,15961,15961
1479359810,zlog_batch_write_simple,40,1024,40,1,16255,16255
1479359812,zlog_batch_write_simple,40,1024,40,1,15960,15960
1479359814,zlog_batch_write_simple,40,1024,40,1,16280,16280
1479359816,zlog_batch_write_simple,40,1024,40,1,16409,16409
